CaseID,ActivityID,CompleteTimestamp
0,7,2011-09-30 22:39:38
0,8,2011-10-01 09:36:46
0,13,2011-10-01 09:45:11
0,6,2011-10-01 09:45:13
0,14,2011-10-01 10:15:41
0,12,2011-10-01 10:17:08
0,14,2011-10-08 14:26:57
0,12,2011-10-08 14:32:00
0,14,2011-10-10 09:32:22
0,16,2011-10-10 09:33:04
0,12,2011-10-10 09:33:05
0,17,2011-10-13 08:05:26
0,15,2011-10-13 08:37:37
1,7,2011-10-01 06:09:59
1,8,2011-10-01 09:37:32
1,6,2011-10-01 09:43:13
1,8,2011-10-01 12:27:57
1,13,2011-10-01 12:35:47
1,6,2011-10-01 12:35:48
1,14,2011-10-01 12:36:13
1,12,2011-10-01 12:36:25
1,14,2011-10-03 14:54:43
1,13,2011-10-03 14:56:19
1,12,2011-10-03 14:56:21
1,14,2011-10-03 14:56:34
1,12,2011-10-03 14:57:16
1,14,2011-10-10 08:13:44
1,16,2011-10-10 08:14:44
1,12,2011-10-10 08:14:45
1,17,2011-10-10 09:12:36
1,15,2011-10-10 09:30:54
1,17,2011-10-10 12:11:42
1,15,2011-10-10 12:14:13
1,17,2011-10-10 12:14:52
1,15,2011-10-10 12:17:34
2,7,2011-10-01 06:11:13
2,8,2011-10-01 09:31:25
2,6,2011-10-01 09:35:59
2,8,2011-10-03 09:12:02
2,6,2011-10-03 09:21:22
2,8,2011-10-03 11:21:06
2,6,2011-10-03 11:32:43
2,8,2011-10-03 11:32:52
2,13,2011-10-03 11:40:15
2,6,2011-10-03 11:40:17
2,14,2011-10-03 11:40:42
2,13,2011-10-03 11:44:19
2,12,2011-10-03 11:44:21
2,14,2011-10-10 14:46:59
2,12,2011-10-10 14:47:18
2,14,2011-10-10 17:29:54
2,12,2011-10-10 17:34:36
2,14,2011-10-14 16:15:44
2,12,2011-10-14 16:16:42
2,14,2011-10-17 17:41:28
2,13,2011-10-17 17:43:56
2,12,2011-10-17 17:43:57
2,14,2011-10-25 08:46:08
2,12,2011-10-25 08:50:48
2,14,2011-10-26 16:48:57
2,12,2011-10-26 16:50:22
2,14,2011-10-29 10:39:08
2,12,2011-10-29 10:41:29
2,14,2011-11-01 13:54:40
2,12,2011-11-01 13:55:35
2,14,2011-11-01 16:16:31
2,12,2011-11-01 16:21:02
2,14,2011-11-02 08:11:44
2,16,2011-11-02 08:15:16
2,12,2011-11-02 08:15:18
2,17,2011-11-04 14:24:21
2,15,2011-11-04 15:05:01
2,18,2012-02-15 11:29:26
3,7,2011-10-01 07:46:18
3,8,2011-10-01 09:37:46
3,6,2011-10-01 09:40:24
3,8,2011-10-01 10:40:26
3,6,2011-10-01 11:02:12
4,1,2011-10-01 07:46:18
4,2,2011-10-01 08:15:43
4,7,2011-10-01 08:16:48
4,0,2011-10-01 08:16:49
4,8,2011-10-01 09:49:28
4,6,2011-10-01 09:50:14
4,8,2011-10-01 09:50:21
4,6,2011-10-01 09:53:55
4,8,2011-10-01 12:50:26
4,6,2011-10-01 13:00:02
5,7,2011-10-01 07:58:27
5,8,2011-10-01 08:26:42
5,6,2011-10-01 08:27:07
5,8,2011-10-01 09:40:40
5,6,2011-10-01 09:43:02
5,8,2011-10-10 15:42:24
5,6,2011-10-10 15:43:13
5,6,2011-11-01 08:15:08
6,1,2011-10-01 07:58:44
6,2,2011-10-01 08:08:36
6,7,2011-10-01 08:10:24
6,0,2011-10-01 08:10:25
