prediction,truth,similarity
"[7, 6, 9, 8, 10, 11, 4, 3, 11, 4, 3, 12]","[7, 6, 10, 4, 11, 9, 8, 3]",0.41666666666666663
"[6, 9, 8, 10, 11, 4, 3, 11, 4, 3, 12]","[6, 10, 4, 11, 9, 8, 3]",0.36363636363636365
"[9, 8, 10, 11, 4, 3, 11, 4, 3, 12]","[10, 4, 11, 9, 8, 3]",0.30000000000000004
"[11, 4, 9, 8, 3, 11, 4, 3, 4, 11, 12]","[4, 11, 9, 8, 3]",0.2727272727272727
"[11, 9, 8, 3, 4, 11, 12]","[11, 9, 8, 3]",0.5714285714285714
"[9, 8, 3, 11, 4, 3, 4, 11, 12]","[9, 8, 3]",0.33333333333333337
"[8, 3, 4, 11, 12]","[8, 3]",0.4
"[3, 4, 11, 12, 17]",[3],0.19999999999999996
"[4, 11, 3, 4, 11, 11, 4, 4, 11, 12]",[],0.0
"[7, 6, 9, 8, 10, 11, 4, 3, 11, 4, 3, 12]","[7, 6, 11, 4]",0.33333333333333337
"[6, 11, 10, 4, 9, 8, 3, 4, 11, 12]","[6, 11, 4]",0.30000000000000004
"[11, 10, 4, 9, 8, 3, 4, 11, 12]","[11, 4]",0.2222222222222222
"[4, 10, 9, 8]",[4],0.25
"[10, 9, 8]",[],0.0
"[7, 6, 9, 8, 10, 11, 4, 3, 11, 4, 3, 12]","[7, 6, 4, 11, 10, 9, 8, 2, 10, 10, 4, 11, 3, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.4545454545454546
"[6, 9, 8, 10, 11, 4, 3, 11, 4, 3, 12]","[6, 4, 11, 10, 9, 8, 2, 10, 10, 4, 11, 3, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.4285714285714286
"[11, 4, 10, 9, 8, 3, 4, 12, 17]","[4, 11, 10, 9, 8, 2, 10, 10, 4, 11, 3, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.35
"[10, 11, 9, 8]","[11, 10, 9, 8, 2, 10, 10, 4, 11, 3, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.10526315789473684
[],"[10, 9, 8, 2, 10, 10, 4, 11, 3, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.0
"[8, 3, 9, 11, 4, 14]","[9, 8, 2, 10, 10, 4, 11, 3, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.23529411764705888
"[8, 3, 11, 4, 3, 4, 11, 12]","[8, 2, 10, 10, 4, 11, 3, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.4375
[],"[2, 10, 10, 4, 11, 3, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.0
"[10, 11, 4, 10, 4, 10, 11, 3, 4, 11, 11, 4, 12]","[10, 10, 4, 11, 3, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.5
"[10, 11, 10, 4, 10, 10, 10, 11, 4, 10, 11, 4, 3, 11, 4, 4, 11, 12]","[10, 4, 11, 3, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.5
"[11, 4, 10, 4, 10, 11, 3, 4, 11, 4, 12]","[4, 11, 3, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.41666666666666663
"[10, 11, 3, 4, 11, 4, 12]","[11, 3, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.4545454545454546
"[10, 10, 10, 4, 11, 3, 11, 4, 12]","[3, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.4
"[4, 11, 12]","[11, 4, 11, 4, 11, 4, 11, 12, 17]",0.33333333333333337
"[4, 12]","[4, 11, 4, 11, 4, 11, 12, 17]",0.25
[12],"[11, 4, 11, 4, 11, 12, 17]",0.1428571428571429
"[4, 12]","[4, 11, 4, 11, 12, 17]",0.33333333333333337
[12],"[11, 4, 11, 12, 17]",0.19999999999999996
"[4, 12]","[4, 11, 12, 17]",0.5
[12],"[11, 12, 17]",0.33333333333333337
"[4, 12]","[12, 17]",0.0
[],[17],0.0
[],[],1.0
"[7, 6, 9, 8, 10, 11, 4, 3, 11, 4, 3, 12]","[7, 6]",0.16666666666666663
"[6, 9, 8, 10, 11, 4, 3, 11, 4, 3, 12]",[6],0.09090909090909094
"[9, 8, 10, 11, 4, 3, 11, 4, 3, 12]",[],0.0
"[7, 6, 9, 8, 10, 11, 4, 3, 11, 4, 3, 12]","[7, 6, 11, 4, 10, 9, 8, 3, 10, 3, 3, 3, 4, 11, 4, 11, 4, 11, 3, 12]",0.5
"[6, 11, 10, 4, 9, 8, 3, 4, 11, 12]","[6, 11, 4, 10, 9, 8, 3, 10, 3, 3, 3, 4, 11, 4, 11, 4, 11, 3, 12]",0.42105263157894735
"[9, 8, 10, 11, 4, 3, 11, 4, 3, 12]","[11, 4, 10, 9, 8, 3, 10, 3, 3, 3, 4, 11, 4, 11, 4, 11, 3, 12]",0.4444444444444444
"[10, 4, 9, 8, 3, 4, 11, 12]","[4, 10, 9, 8, 3, 10, 3, 3, 3, 4, 11, 4, 11, 4, 11, 3, 12]",0.3529411764705882
"[10, 9, 8]","[10, 9, 8, 3, 10, 3, 3, 3, 4, 11, 4, 11, 4, 11, 3, 12]",0.1875
"[9, 8]","[9, 8, 3, 10, 3, 3, 3, 4, 11, 4, 11, 4, 11, 3, 12]",0.1333333333333333
[8],"[8, 3, 10, 3, 3, 3, 4, 11, 4, 11, 4, 11, 3, 12]",0.0714285714285714
[],"[3, 10, 3, 3, 3, 4, 11, 4, 11, 4, 11, 3, 12]",0.0
"[11, 4, 3, 4, 11, 12]","[10, 3, 3, 3, 4, 11, 4, 11, 4, 11, 3, 12]",0.41666666666666663
"[4, 11, 10, 3, 11, 4, 11, 4, 12]","[3, 3, 3, 4, 11, 4, 11, 4, 11, 3, 12]",0.4545454545454546
"[11, 4, 12, 17]","[3, 3, 4, 11, 4, 11, 4, 11, 3, 12]",0.19999999999999996
"[11, 4, 12, 17]","[3, 4, 11, 4, 11, 4, 11, 3, 12]",0.2222222222222222
"[11, 4, 12]","[4, 11, 4, 11, 4, 11, 3, 12]",0.375
"[11, 13]","[11, 4, 11, 4, 11, 3, 12]",0.1428571428571429
"[4, 12, 17]","[4, 11, 4, 11, 3, 12]",0.16666666666666663
[13],"[11, 4, 11, 3, 12]",0.0
"[4, 13]","[4, 11, 3, 12]",0.25
[13],"[11, 3, 12]",0.0
[13],"[3, 12]",0.0
[12],[12],1.0
[17],[],0.0
"[7, 6, 9, 8, 10, 11, 4, 3, 11, 4, 3, 12]","[7, 6, 11, 10, 4, 2, 3, 3, 12]",0.5
"[6, 9, 8, 10, 11, 4, 3, 11, 4, 3, 12]","[6, 11, 10, 4, 2, 3, 3, 12]",0.4545454545454546
"[9, 8, 10, 11, 4, 3, 11, 4, 3, 12]","[11, 10, 4, 2, 3, 3, 12]",0.4
"[10, 4, 9, 8, 3, 4, 11, 12]","[10, 4, 2, 3, 3, 12]",0.5
"[4, 9, 8, 3, 4, 11, 12]","[4, 2, 3, 3, 12]",0.4285714285714286
"[9, 8, 3, 4, 11, 12]","[2, 3, 3, 12]",0.33333333333333337
"[4, 10, 11, 4, 11, 10, 10, 11, 4, 10, 4, 11, 11, 4, 10, 10, 4, 11, 10, 11, 4, 11, 10, 4, 3, 12]","[3, 3, 12]",0.07692307692307687
[12],"[3, 12]",0.5
"[4, 11, 11, 4, 14]",[12],0.0
[],[],1.0
"[4, 5, 7, 6]","[4, 5, 7, 6, 10, 11, 4, 9, 8, 3, 11, 4, 10, 11, 4, 3, 3, 4, 11, 4, 11, 4, 3, 13]",0.16666666666666663
"[5, 7, 6, 9, 10, 4, 11, 8, 3, 4, 4, 11, 4, 11, 12, 17]","[5, 7, 6, 10, 11, 4, 9, 8, 3, 11, 4, 10, 11, 4, 3, 3, 4, 11, 4, 11, 4, 3, 13]",0.4782608695652174
"[7, 6]","[7, 6, 10, 11, 4, 9, 8, 3, 11, 4, 10, 11, 4, 3, 3, 4, 11, 4, 11, 4, 3, 13]",0.09090909090909094
[6],"[6, 10, 11, 4, 9, 8, 3, 11, 4, 10, 11, 4, 3, 3, 4, 11, 4, 11, 4, 3, 13]",0.04761904761904767
[],"[10, 11, 4, 9, 8, 3, 11, 4, 10, 11, 4, 3, 3, 4, 11, 4, 11, 4, 3, 13]",0.0
