prediction,truth,similarity
"[3, 13, 3, 7, 12, 10]","[3, 13, 3, 7, 13, 3, 6, 3, 6, 3, 2, 3, 7, 4, 2, 3, 4, 3, 13, 3, 2, 3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.15384615384615385
"[13, 3, 12, 10]","[13, 3, 7, 13, 3, 6, 3, 6, 3, 2, 3, 7, 4, 2, 3, 4, 3, 13, 3, 2, 3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.10526315789473684
"[3, 7, 12, 10]","[3, 7, 13, 3, 6, 3, 6, 3, 2, 3, 7, 4, 2, 3, 4, 3, 13, 3, 2, 3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.10810810810810811
"[4, 12, 10]","[7, 13, 3, 6, 3, 6, 3, 2, 3, 7, 4, 2, 3, 4, 3, 13, 3, 2, 3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.08333333333333337
"[13, 3, 7, 12, 10]","[13, 3, 6, 3, 6, 3, 2, 3, 7, 4, 2, 3, 4, 3, 13, 3, 2, 3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.1428571428571429
"[3, 7, 12, 10]","[3, 6, 3, 6, 3, 2, 3, 7, 4, 2, 3, 4, 3, 13, 3, 2, 3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.11764705882352944
"[7, 12, 10]","[6, 3, 6, 3, 2, 3, 7, 4, 2, 3, 4, 3, 13, 3, 2, 3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.09090909090909094
"[7, 12, 10]","[3, 6, 3, 2, 3, 7, 4, 2, 3, 4, 3, 13, 3, 2, 3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.09375
"[12, 10]","[6, 3, 2, 3, 7, 4, 2, 3, 4, 3, 13, 3, 2, 3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.06451612903225812
"[12, 10]","[3, 2, 3, 7, 4, 2, 3, 4, 3, 13, 3, 2, 3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.06666666666666665
"[12, 10]","[2, 3, 7, 4, 2, 3, 4, 3, 13, 3, 2, 3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.06896551724137934
"[3, 12, 10]","[3, 7, 4, 2, 3, 4, 3, 13, 3, 2, 3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.1071428571428571
"[12, 10]","[7, 4, 2, 3, 4, 3, 13, 3, 2, 3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.07407407407407407
"[3, 12, 10]","[4, 2, 3, 4, 3, 13, 3, 2, 3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.11538461538461542
"[3, 12, 10]","[2, 3, 4, 3, 13, 3, 2, 3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.12
"[3, 13, 3, 12, 10]","[3, 4, 3, 13, 3, 2, 3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.20833333333333337
"[12, 10]","[4, 3, 13, 3, 2, 3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.08695652173913049
"[3, 12, 10]","[3, 13, 3, 2, 3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.13636363636363635
"[12, 10]","[13, 3, 2, 3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.09523809523809523
"[3, 12, 10]","[3, 2, 3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.15000000000000002
"[13, 3, 12, 10]","[2, 3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.21052631578947367
"[3, 12, 10]","[3, 7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.16666666666666663
"[12, 10]","[7, 3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.11764705882352944
"[12, 10]","[3, 4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.125
"[12, 10]","[4, 3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.1333333333333333
"[12, 10]","[3, 4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.1428571428571429
"[12, 10]","[4, 13, 3, 3, 2, 3, 6, 13, 3, 13, 3, 12, 10]",0.15384615384615385
