prediction,truth,similarity
"[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 15]","[41, 40, 51, 50, 59, 58, 2, 7, 55, 54, 77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.31818181818181823
"[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 15, 53]","[40, 51, 50, 59, 58, 2, 7, 55, 54, 77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.2727272727272727
"[51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 15, 53, 52]","[51, 50, 59, 58, 2, 7, 55, 54, 77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.2272727272727273
"[50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32]","[50, 59, 58, 2, 7, 55, 54, 77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.18181818181818177
"[59, 58, 2, 33, 83, 82, 32, 5]","[59, 58, 2, 7, 55, 54, 77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.17647058823529416
"[58, 2, 33, 83, 82, 32, 7, 55, 54, 77, 76, 53, 52, 6, 33, 83]","[58, 2, 7, 55, 54, 77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.375
"[2, 33, 83, 82, 32, 33, 83, 82]","[2, 7, 55, 54, 77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.06666666666666665
"[33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 39, 95, 45, 44]","[7, 55, 54, 77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.0
"[55, 54, 77, 76, 53, 52, 6, 33, 83, 82, 32, 13, 89, 63, 62, 88, 67, 66, 12, 25, 91, 90, 75, 74, 24]","[55, 54, 77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.52
"[54, 77, 76, 53, 52, 6, 33, 83, 82, 32, 13, 89, 63, 62, 88, 67, 66, 12, 25, 91, 90, 75, 74, 24]","[54, 77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.5
"[77, 76, 53, 52, 6, 33, 83, 82, 32, 13, 89, 63, 62, 88, 67, 66, 12, 25, 91, 90, 75, 74, 24]","[77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.4782608695652174
"[76, 53, 52, 6, 33, 83, 82, 32, 13, 89, 63, 62, 88, 67, 66, 12, 25, 91, 90, 75, 74, 24]","[76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.4545454545454546
"[53, 52, 6, 33, 83, 82, 32, 13, 89, 63, 62, 88, 67, 66, 12, 25, 91, 90, 75, 74, 24]","[53, 52, 6, 25, 91, 90, 75, 74, 24]",0.4285714285714286
"[52, 6, 33, 83, 82, 32, 13, 89, 63, 62, 88, 67, 66, 12, 25, 91, 90, 75, 74, 24]","[52, 6, 25, 91, 90, 75, 74, 24]",0.4
"[6, 33, 83, 82, 32, 13, 89, 63, 62, 88, 67, 66, 12, 25, 91, 90, 75, 74, 24]","[6, 25, 91, 90, 75, 74, 24]",0.368421052631579
"[33, 83, 82, 32, 13, 89, 63, 62, 88, 67, 66, 12, 25, 91, 90, 75, 74, 24]","[25, 91, 90, 75, 74, 24]",0.33333333333333337
"[91, 90, 75, 74, 24, 11, 65, 64, 10, 23, 73, 72, 22, 23, 73, 72, 22, 9, 87, 86, 8]","[91, 90, 75, 74, 24]",0.23809523809523814
"[90, 75, 74, 24, 11, 65, 64, 10, 23, 73, 72, 22, 23, 73, 72, 22, 9, 87, 86, 8]","[90, 75, 74, 24]",0.19999999999999996
"[75, 74, 24, 11, 65, 64, 10, 23, 73, 72, 22, 23, 73, 72, 22, 9, 87, 86, 8]","[75, 74, 24]",0.1578947368421053
"[74, 24, 11, 65, 64, 10, 23, 73, 72, 22, 23, 73, 72, 22, 9, 87, 86, 8]","[74, 24]",0.11111111111111116
"[24, 11, 65, 64, 10, 23, 73, 72, 22, 23, 73, 72, 22, 9, 87, 86, 8]",[24],0.05882352941176472
"[11, 65, 64, 10, 23, 73, 72, 22, 23, 73, 72, 22, 9, 87, 86, 8]",[],0.0
"[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 15]","[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.43999999999999995
"[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 15, 53]","[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.41666666666666663
"[51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 15, 53, 52]","[51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.3913043478260869
"[50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32]","[50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.36363636363636365
"[59, 58, 2, 33, 83, 82, 32, 5]","[59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.38095238095238093
"[58, 2, 33, 83, 82, 32, 7, 55, 54, 77, 76, 53, 52, 6, 33, 83]","[58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.30000000000000004
"[2, 33, 83, 82, 32, 33, 83, 82]","[2, 33, 83, 82, 32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.26315789473684215
"[33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 39, 95, 45, 44]","[33, 83, 82, 32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.18181818181818177
"[83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 39]","[83, 82, 32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.16666666666666663
"[82, 32, 7, 55, 54, 77, 76, 53, 52, 6, 33, 83, 82, 32, 39, 95, 45, 44, 94, 43, 42, 38]","[82, 32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.09090909090909094
"[32, 7, 55, 54, 77, 76, 53, 52, 6, 33, 83, 82, 32, 39, 95, 45, 44, 94, 43, 42]","[32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.050000000000000044
"[7, 55, 54, 77, 76, 53, 52, 6, 33, 83, 82, 32, 39, 95, 45, 44]","[5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.0
"[79, 78, 4, 33, 83, 82, 32, 39, 95, 45, 44, 94, 43, 42, 38]","[79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.19999999999999996
"[78, 4, 33, 83, 82, 32, 39, 95, 45, 44, 94, 43, 42, 38]","[78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.1428571428571429
"[4, 33, 83, 82, 32, 39, 95, 45, 44, 94, 43, 42, 38]","[4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.07692307692307687
"[33, 83, 82, 32, 39, 95, 45, 44, 94, 43, 42, 38]","[37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.0
"[93, 92, 36, 25, 91, 90, 75, 74, 24]","[93, 92, 36, 25, 91, 90, 75, 74, 24]",1.0
"[92, 36, 25, 91, 90, 75, 74, 24]","[92, 36, 25, 91, 90, 75, 74, 24]",1.0
"[36, 25, 91, 90, 75, 74, 24]","[36, 25, 91, 90, 75, 74, 24]",1.0
"[25, 91, 90, 75, 74, 24]","[25, 91, 90, 75, 74, 24]",1.0
"[91, 90, 75, 74, 24]","[91, 90, 75, 74, 24]",1.0
"[90, 75, 74, 24]","[90, 75, 74, 24]",1.0
"[75, 74, 24]","[75, 74, 24]",1.0
"[74, 24]","[74, 24]",1.0
[24],[24],1.0
[],[],1.0
"[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 15]","[41, 40, 51, 50, 59, 58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 37, 93, 45, 44, 92, 43, 42, 36]",0.36
"[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 15, 53]","[40, 51, 50, 59, 58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 37, 93, 45, 44, 92, 43, 42, 36]",0.33333333333333337
"[51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 15, 53, 52]","[51, 50, 59, 58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 37, 93, 45, 44, 92, 43, 42, 36]",0.26086956521739135
"[50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32]","[50, 59, 58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 37, 93, 45, 44, 92, 43, 42, 36]",0.18181818181818177
"[59, 58, 2, 33, 83, 82, 32, 5]","[59, 58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 37, 93, 45, 44, 92, 43, 42, 36]",0.1428571428571429
"[58, 2, 33, 83, 82, 32, 7, 55, 54, 77, 76, 53, 52, 6, 33, 83]","[58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 37, 93, 45, 44, 92, 43, 42, 36]",0.09999999999999998
"[2, 33, 83, 82, 32, 33, 83, 82]","[2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 37, 93, 45, 44, 92, 43, 42, 36]",0.052631578947368474
"[33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 39, 95, 45, 44]","[17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 37, 93, 45, 44, 92, 43, 42, 36]",0.0
"[69, 68, 16, 33, 83, 82, 32, 37, 93, 92, 36]","[69, 68, 16, 25, 91, 90, 75, 74, 24, 37, 93, 45, 44, 92, 43, 42, 36]",0.4117647058823529
"[68, 16, 33, 83, 82, 32, 37, 93, 92, 36]","[68, 16, 25, 91, 90, 75, 74, 24, 37, 93, 45, 44, 92, 43, 42, 36]",0.375
"[16, 33, 83, 82, 32, 37, 93, 92, 36]","[16, 25, 91, 90, 75, 74, 24, 37, 93, 45, 44, 92, 43, 42, 36]",0.33333333333333337
"[33, 83, 82, 32, 37, 93, 92, 36]","[25, 91, 90, 75, 74, 24, 37, 93, 45, 44, 92, 43, 42, 36]",0.2857142857142857
"[91, 90, 75, 74, 24, 39, 95, 94, 38]","[91, 90, 75, 74, 24, 37, 93, 45, 44, 92, 43, 42, 36]",0.3846153846153846
"[90, 75, 74, 24, 39, 95, 94, 38]","[90, 75, 74, 24, 37, 93, 45, 44, 92, 43, 42, 36]",0.33333333333333337
"[75, 74, 24, 39, 95, 94, 38]","[75, 74, 24, 37, 93, 45, 44, 92, 43, 42, 36]",0.2727272727272727
"[74, 24, 39, 95, 94, 38]","[74, 24, 37, 93, 45, 44, 92, 43, 42, 36]",0.19999999999999996
"[24, 25, 91, 90, 75, 74, 24]","[24, 37, 93, 45, 44, 92, 43, 42, 36]",0.11111111111111116
"[39, 95, 94, 38]","[37, 93, 45, 44, 92, 43, 42, 36]",0.0
"[93, 45, 44, 92, 43, 42, 36]","[93, 45, 44, 92, 43, 42, 36]",1.0
"[45, 44, 92, 43, 42, 36]","[45, 44, 92, 43, 42, 36]",1.0
"[44, 92, 43, 42, 36]","[44, 92, 43, 42, 36]",1.0
"[92, 43, 42, 36]","[92, 43, 42, 36]",1.0
"[43, 42, 36]","[43, 42, 36]",1.0
"[42, 36]","[42, 36]",1.0
[36],[36],1.0
[],[],1.0
"[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 15]","[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 27, 26, 37, 93, 92, 36]",0.5
"[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 15, 53]","[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 27, 26, 37, 93, 92, 36]",0.4545454545454546
"[51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 15, 53, 52]","[51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 27, 26, 37, 93, 92, 36]",0.40909090909090906
"[50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32]","[50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 27, 26, 37, 93, 92, 36]",0.36363636363636365
"[59, 58, 2, 33, 83, 82, 32, 5]","[59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 27, 26, 37, 93, 92, 36]",0.47058823529411764
"[58, 2, 33, 83, 82, 32, 7, 55, 54, 77, 76, 53, 52, 6, 33, 83]","[58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 27, 26, 37, 93, 92, 36]",0.375
"[2, 33, 83, 82, 32, 33, 83, 82]","[2, 33, 83, 82, 32, 5, 79, 78, 4, 27, 26, 37, 93, 92, 36]",0.33333333333333337
"[33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 39, 95, 45, 44]","[33, 83, 82, 32, 5, 79, 78, 4, 27, 26, 37, 93, 92, 36]",0.18181818181818177
"[83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 39]","[83, 82, 32, 5, 79, 78, 4, 27, 26, 37, 93, 92, 36]",0.16666666666666663
"[82, 32, 7, 55, 54, 77, 76, 53, 52, 6, 33, 83, 82, 32, 39, 95, 45, 44, 94, 43, 42, 38]","[82, 32, 5, 79, 78, 4, 27, 26, 37, 93, 92, 36]",0.09090909090909094
"[32, 7, 55, 54, 77, 76, 53, 52, 6, 33, 83, 82, 32, 39, 95, 45, 44, 94, 43, 42]","[32, 5, 79, 78, 4, 27, 26, 37, 93, 92, 36]",0.050000000000000044
"[7, 55, 54, 77, 76, 53, 52, 6, 33, 83, 82, 32, 39, 95, 45, 44]","[5, 79, 78, 4, 27, 26, 37, 93, 92, 36]",0.0
"[79, 78, 4, 33, 83, 82, 32, 39, 95, 45, 44, 94, 43, 42, 38]","[79, 78, 4, 27, 26, 37, 93, 92, 36]",0.19999999999999996
"[78, 4, 33, 83, 82, 32, 39, 95, 45, 44, 94, 43, 42, 38]","[78, 4, 27, 26, 37, 93, 92, 36]",0.1428571428571429
"[4, 33, 83, 82, 32, 39, 95, 45, 44, 94, 43, 42, 38]","[4, 27, 26, 37, 93, 92, 36]",0.07692307692307687
"[33, 83, 82, 32, 39, 95, 45, 44, 94, 43, 42, 38]","[27, 26, 37, 93, 92, 36]",0.0
"[26, 39, 95, 45, 44, 94, 43, 42, 38]","[26, 37, 93, 92, 36]",0.11111111111111116
"[39, 95, 45, 44, 94, 43, 42, 38]","[37, 93, 92, 36]",0.0
"[93, 92, 36]","[93, 92, 36]",1.0
"[92, 36]","[92, 36]",1.0
[36],[36],1.0
[],[],1.0
"[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 15]","[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 5, 79, 78, 4, 39, 95, 45, 44, 94, 43, 42, 38]",0.4814814814814815
"[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 15, 53]","[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 5, 79, 78, 4, 39, 95, 45, 44, 94, 43, 42, 38]",0.46153846153846156
"[51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 15, 53, 52]","[51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 5, 79, 78, 4, 39, 95, 45, 44, 94, 43, 42, 38]",0.4
"[50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32]","[50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 5, 79, 78, 4, 39, 95, 45, 44, 94, 43, 42, 38]",0.33333333333333337
"[59, 58, 2, 33, 83, 82, 32, 5]","[59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 5, 79, 78, 4, 39, 95, 45, 44, 94, 43, 42, 38]",0.34782608695652173
