prediction,truth,similarity
"[7, 6]","[7, 6, 11, 10, 4, 9, 8]",0.2857142857142857
[6],"[6, 11, 10, 4, 9, 8]",0.16666666666666663
"[11, 4]","[11, 10, 4, 9, 8]",0.4
[4],"[10, 4, 9, 8]",0.25
"[4, 9, 8]","[4, 9, 8]",1.0
"[9, 8]","[9, 8]",1.0
[8],[8],1.0
[],[],1.0
"[7, 6]","[9, 7, 11, 4, 10, 6, 8, 3, 3, 11, 4, 4, 12, 17]",0.1428571428571429
"[7, 6, 8, 10, 11, 4, 3, 13]","[7, 11, 4, 10, 6, 8, 3, 3, 11, 4, 4, 12, 17]",0.3846153846153846
"[6, 8, 10, 11, 4, 3, 13]","[11, 4, 10, 6, 8, 3, 3, 11, 4, 4, 12, 17]",0.33333333333333337
"[4, 10, 8, 3, 12, 17]","[4, 10, 6, 8, 3, 3, 11, 4, 4, 12, 17]",0.5454545454545454
"[10, 6, 8]","[10, 6, 8, 3, 3, 11, 4, 4, 12, 17]",0.30000000000000004
"[6, 8]","[6, 8, 3, 3, 11, 4, 4, 12, 17]",0.2222222222222222
[8],"[8, 3, 3, 11, 4, 4, 12, 17]",0.125
[],"[3, 3, 11, 4, 4, 12, 17]",0.0
"[11, 4, 11, 4, 12]","[3, 11, 4, 4, 12, 17]",0.5
"[11, 4, 11, 4, 12]","[11, 4, 4, 12, 17]",0.6
"[4, 12]","[4, 4, 12, 17]",0.5
[12],"[4, 12, 17]",0.33333333333333337
[12],"[12, 17]",0.5
[],[17],0.0
[],[],1.0
"[7, 6]","[7, 6, 9, 4, 11, 10, 8, 10]",0.25
"[6, 11, 4]","[6, 9, 4, 11, 10, 8, 10]",0.2857142857142857
"[11, 4]","[9, 4, 11, 10, 8, 10]",0.16666666666666663
"[4, 11, 10, 8]","[4, 11, 10, 8, 10]",0.8
"[11, 10, 8]","[11, 10, 8, 10]",0.75
"[10, 8]","[10, 8, 10]",0.6666666666666667
[8],"[8, 10]",0.5
"[3, 4, 11, 4, 11, 12]",[10],0.0
[],[],1.0
"[7, 6, 11, 4]","[7, 6, 11, 4, 10, 9, 8, 3, 4, 11, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 12, 17]",0.1428571428571429
"[6, 11, 4]","[6, 11, 4, 10, 9, 8, 3, 4, 11, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 12, 17]",0.11111111111111116
"[11, 4]","[11, 4, 10, 9, 8, 3, 4, 11, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 12, 17]",0.07692307692307687
[4],"[4, 10, 9, 8, 3, 4, 11, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 12, 17]",0.040000000000000036
[],"[10, 9, 8, 3, 4, 11, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 12, 17]",0.0
"[9, 8]","[9, 8, 3, 4, 11, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 12, 17]",0.08695652173913049
[8],"[8, 3, 4, 11, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 12, 17]",0.045454545454545414
[],"[3, 4, 11, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 12, 17]",0.0
