prediction,truth,similarity
"[8, 6]","[8, 6]",1.0
[6],[6],1.0
[],[],1.0
"[8, 6]","[8, 9, 21, 2, 7, 16, 14, 17, 21, 13, 16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.04166666666666663
[6],"[9, 21, 2, 7, 16, 14, 17, 21, 13, 16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.0
"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 5]","[21, 2, 7, 16, 14, 17, 21, 13, 16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.13636363636363635
"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 5]","[2, 7, 16, 14, 17, 21, 13, 16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.09523809523809523
"[16, 7, 14, 17, 21, 23, 13, 5, 23]","[7, 16, 14, 17, 21, 13, 16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.30000000000000004
"[16, 14, 17, 21, 23, 13, 5, 23]","[16, 14, 17, 21, 13, 16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.368421052631579
"[14, 17, 21, 23, 13, 5, 23]","[14, 17, 21, 13, 16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.33333333333333337
"[17, 21, 23, 13, 5, 23]","[17, 21, 13, 16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.2941176470588235
"[21, 23, 13, 5, 23]","[21, 13, 16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.25
"[23, 13, 5, 23]","[13, 16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.19999999999999996
"[5, 23]","[16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.1428571428571429
"[14, 17, 23, 23, 13, 5, 23]","[14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.46153846153846156
"[17, 23, 23, 13, 5, 23]","[17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.41666666666666663
"[23, 23, 13, 5, 23]","[23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.36363636363636365
"[23, 13, 5, 23]","[23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.30000000000000004
"[13, 5, 23]","[23, 23, 23, 23, 23, 23, 5, 13, 23]",0.2222222222222222
"[13, 5, 23]","[23, 23, 23, 23, 23, 5, 13, 23]",0.25
"[23, 23, 23, 23, 5, 13]","[23, 23, 23, 23, 5, 13, 23]",0.8571428571428572
"[23, 23, 5, 13]","[23, 23, 23, 5, 13, 23]",0.6666666666666667
"[23, 23, 5, 13]","[23, 23, 5, 13, 23]",0.8
"[23, 5, 13]","[23, 5, 13, 23]",0.75
"[23, 23, 5, 13]","[5, 13, 23]",0.25
[13],"[13, 23]",0.5
[23],[23],1.0
[],[],1.0
"[8, 6]","[8, 6, 19]",0.6666666666666667
[6],"[6, 19]",0.5
[19],[19],1.0
[],[],1.0
"[8, 6]","[8, 9, 2, 16, 7, 14, 17, 21, 23, 23, 23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.02777777777777779
[6],"[9, 2, 16, 7, 14, 17, 21, 23, 23, 23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.0
"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 5]","[2, 16, 7, 14, 17, 21, 23, 23, 23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.02941176470588236
"[16, 7, 14, 17, 21, 23, 13, 5, 23]","[16, 7, 14, 17, 21, 23, 23, 23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.21212121212121215
"[7, 14, 17, 21, 23, 13, 5, 23]","[7, 14, 17, 21, 23, 23, 23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.1875
"[14, 17, 21, 23, 13, 5, 23]","[14, 17, 21, 23, 23, 23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.16129032258064513
"[17, 21, 23, 13, 5, 23]","[17, 21, 23, 23, 23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.1333333333333333
"[21, 23, 13, 5, 23]","[21, 23, 23, 23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.10344827586206895
"[23, 13, 5, 23]","[23, 23, 23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.0714285714285714
"[13, 5, 23]","[23, 23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.03703703703703709
"[13, 5, 23]","[23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.038461538461538436
"[13, 5, 23]","[23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.040000000000000036
"[23, 23, 23, 5, 13]","[23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.08333333333333337
"[23, 23, 23, 5, 13]","[18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.04347826086956519
"[23, 15, 6, 24]","[23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.09090909090909094
"[15, 6, 24]","[24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.04761904761904767
"[22, 22, 22, 22, 22, 24]","[22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.30000000000000004
"[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 12]","[22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.6842105263157895
"[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22]","[22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.19298245614035092
"[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22]","[22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.16666666666666663
"[12, 10, 4, 3, 24]","[24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.1875
"[12, 10, 4, 3, 24]","[22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.19999999999999996
"[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22]","[24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.1311475409836066
"[12, 10, 4, 3, 24]","[22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.23076923076923073
"[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 12]","[22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.4666666666666667
"[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 12]","[22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.4
