prediction,truth,similarity
"[7, 6]","[7, 10, 4, 11, 9, 6, 8, 3, 3, 4, 11, 4, 11, 4, 12, 17]",0.125
[6],"[10, 4, 11, 9, 6, 8, 3, 3, 4, 11, 4, 11, 4, 12, 17]",0.06666666666666665
"[4, 11, 6, 9, 8]","[4, 11, 9, 6, 8, 3, 3, 4, 11, 4, 11, 4, 12, 17]",0.2142857142857143
"[11, 6, 9, 8]","[11, 9, 6, 8, 3, 3, 4, 11, 4, 11, 4, 12, 17]",0.15384615384615385
"[6, 9, 8]","[9, 6, 8, 3, 3, 4, 11, 4, 11, 4, 12, 17]",0.08333333333333337
"[6, 3, 8, 4, 4, 11, 12, 17]","[6, 8, 3, 3, 4, 11, 4, 11, 4, 12, 17]",0.6363636363636364
"[8, 3, 12]","[8, 3, 3, 4, 11, 4, 11, 4, 12, 17]",0.30000000000000004
"[3, 4, 4, 12]","[3, 3, 4, 11, 4, 11, 4, 12, 17]",0.4444444444444444
"[4, 12, 17]","[3, 4, 11, 4, 11, 4, 12, 17]",0.375
"[4, 11, 12, 17]","[4, 11, 4, 11, 4, 12, 17]",0.5714285714285714
"[11, 12, 17]","[11, 4, 11, 4, 12, 17]",0.5
"[4, 12, 17]","[4, 11, 4, 12, 17]",0.6
"[12, 17]","[11, 4, 12, 17]",0.5
"[4, 12, 17]","[4, 12, 17]",1.0
"[12, 17]","[12, 17]",1.0
[17],[17],1.0
[],[],1.0
"[7, 6]","[7, 6, 4, 10, 11, 9, 8, 3, 3, 4, 11, 4, 4, 12]",0.1428571428571429
[6],"[6, 4, 10, 11, 9, 8, 3, 3, 4, 11, 4, 4, 12]",0.07692307692307687
[],"[4, 10, 11, 9, 8, 3, 3, 4, 11, 4, 4, 12]",0.0
[11],"[10, 11, 9, 8, 3, 3, 4, 11, 4, 4, 12]",0.09090909090909094
"[11, 9, 8]","[11, 9, 8, 3, 3, 4, 11, 4, 4, 12]",0.30000000000000004
"[9, 8]","[9, 8, 3, 3, 4, 11, 4, 4, 12]",0.2222222222222222
[8],"[8, 3, 3, 4, 11, 4, 4, 12]",0.125
[],"[3, 3, 4, 11, 4, 4, 12]",0.0
"[11, 4, 3, 4, 11, 12]","[3, 4, 11, 4, 4, 12]",0.5
"[4, 11, 12]","[4, 11, 4, 4, 12]",0.6
"[11, 12]","[11, 4, 4, 12]",0.5
[12],"[4, 4, 12]",0.33333333333333337
"[11, 12]","[4, 12]",0.5
"[11, 12]",[12],0.5
[],[],1.0
"[7, 6]","[10, 4, 11, 7, 6, 10, 10, 9, 8]",0.2222222222222222
"[11, 4, 7, 6, 9, 8]","[4, 11, 7, 6, 10, 10, 9, 8]",0.5
"[7, 6, 9, 8]","[11, 7, 6, 10, 10, 9, 8]",0.5714285714285714
"[9, 7, 6, 8]","[7, 6, 10, 10, 9, 8]",0.33333333333333337
"[6, 9, 8]","[6, 10, 10, 9, 8]",0.6
"[9, 8]","[10, 10, 9, 8]",0.5
"[9, 8, 3, 11, 4, 12, 17]","[10, 9, 8]",0.1428571428571429
"[9, 8, 3, 11, 4, 12, 17]","[9, 8]",0.2857142857142857
"[8, 3, 11, 4, 12, 17]",[8],0.16666666666666663
"[3, 11, 4, 12, 17]",[],0.0
"[7, 6]","[7, 6, 4, 11, 3, 12]",0.33333333333333337
[6],"[6, 4, 11, 3, 12]",0.19999999999999996
[],"[4, 11, 3, 12]",0.0
[11],"[11, 3, 12]",0.33333333333333337
[],"[3, 12]",0.0
[12],[12],1.0
[],[],1.0
"[7, 6]","[7, 6, 4, 10, 11, 8, 3, 9, 13]",0.2222222222222222
[6],"[6, 4, 10, 11, 8, 3, 9, 13]",0.125
[],"[4, 10, 11, 8, 3, 9, 13]",0.0
[11],"[10, 11, 8, 3, 9, 13]",0.16666666666666663
"[11, 9, 8]","[11, 8, 3, 9, 13]",0.4
"[9, 8]","[8, 3, 9, 13]",0.25
"[3, 9, 4, 11, 12]","[3, 9, 13]",0.4
"[3, 4, 11, 4, 11, 12, 17]","[9, 13]",0.0
"[4, 11, 12, 17]",[13],0.0
[],[],1.0
"[7, 6]","[7, 6, 11, 4, 10, 9, 8, 3, 11, 11, 4, 4, 11, 4, 11, 11, 4, 11, 4, 11, 4, 12]",0.09090909090909094
[6],"[6, 11, 4, 10, 9, 8, 3, 11, 11, 4, 4, 11, 4, 11, 11, 4, 11, 4, 11, 4, 12]",0.04761904761904767
[],"[11, 4, 10, 9, 8, 3, 11, 11, 4, 4, 11, 4, 11, 11, 4, 11, 4, 11, 4, 12]",0.0
[4],"[4, 10, 9, 8, 3, 11, 11, 4, 4, 11, 4, 11, 11, 4, 11, 4, 11, 4, 12]",0.052631578947368474
[],"[10, 9, 8, 3, 11, 11, 4, 4, 11, 4, 11, 11, 4, 11, 4, 11, 4, 12]",0.0
"[9, 8]","[9, 8, 3, 11, 11, 4, 4, 11, 4, 11, 11, 4, 11, 4, 11, 4, 12]",0.11764705882352944
[8],"[8, 3, 11, 11, 4, 4, 11, 4, 11, 11, 4, 11, 4, 11, 4, 12]",0.0625
[],"[3, 11, 11, 4, 4, 11, 4, 11, 11, 4, 11, 4, 11, 4, 12]",0.0
"[11, 4, 12]","[11, 11, 4, 4, 11, 4, 11, 11, 4, 11, 4, 11, 4, 12]",0.2142857142857143
"[4, 12]","[11, 4, 4, 11, 4, 11, 11, 4, 11, 4, 11, 4, 12]",0.15384615384615385
"[4, 12, 17]","[4, 4, 11, 4, 11, 11, 4, 11, 4, 11, 4, 12]",0.08333333333333337
"[12, 17]","[4, 11, 4, 11, 11, 4, 11, 4, 11, 4, 12]",0.0
"[11, 12, 17]","[11, 4, 11, 11, 4, 11, 4, 11, 4, 12]",0.09999999999999998
"[12, 17]","[4, 11, 11, 4, 11, 4, 11, 4, 12]",0.0
"[12, 17]","[11, 11, 4, 11, 4, 11, 4, 12]",0.0
"[12, 17]","[11, 4, 11, 4, 11, 4, 12]",0.0
"[4, 12, 17]","[4, 11, 4, 11, 4, 12]",0.16666666666666663
"[12, 17]","[11, 4, 11, 4, 12]",0.0
"[4, 12, 17]","[4, 11, 4, 12]",0.25
"[12, 17]","[11, 4, 12]",0.0
"[4, 12, 17]","[4, 12]",0.6666666666666667
"[12, 17]",[12],0.5
[17],[],0.0
"[7, 6]","[7, 6, 4, 11]",0.5
[6],"[6, 4, 11]",0.33333333333333337
[],"[4, 11]",0.0
[11],[11],1.0
[],[],1.0
"[7, 6]","[7, 6, 10, 4, 11, 9, 8, 3, 12, 17]",0.19999999999999996
[6],"[6, 10, 4, 11, 9, 8, 3, 12, 17]",0.11111111111111116
[],"[10, 4, 11, 9, 8, 3, 12, 17]",0.0
"[11, 4, 9, 8, 3, 12]","[4, 11, 9, 8, 3, 12, 17]",0.5714285714285714
"[11, 9, 8]","[11, 9, 8, 3, 12, 17]",0.5
"[9, 8, 3, 11, 4, 11, 4, 12, 17]","[9, 8, 3, 12, 17]",0.5555555555555556
"[8, 3, 11, 4, 11, 4, 12, 17]","[8, 3, 12, 17]",0.5
"[3, 11, 4, 3, 4, 11, 12]","[3, 12, 17]",0.1428571428571429
"[11, 4, 3, 4, 11, 12]","[12, 17]",0.0
[],[17],0.0
[],[],1.0
"[7, 6]","[7, 6, 10, 4, 11, 9, 8, 3, 4, 11, 4, 3, 4, 11, 4, 4, 11, 11, 11, 4, 4, 11, 4, 4, 11, 11, 12]",0.07407407407407407
[6],"[6, 10, 4, 11, 9, 8, 3, 4, 11, 4, 3, 4, 11, 4, 4, 11, 11, 11, 4, 4, 11, 4, 4, 11, 11, 12]",0.038461538461538436
[],"[10, 4, 11, 9, 8, 3, 4, 11, 4, 3, 4, 11, 4, 4, 11, 11, 11, 4, 4, 11, 4, 4, 11, 11, 12]",0.0
"[11, 4, 9, 8, 3, 12]","[4, 11, 9, 8, 3, 4, 11, 4, 3, 4, 11, 4, 4, 11, 11, 11, 4, 4, 11, 4, 4, 11, 11, 12]",0.16666666666666663
"[11, 9, 8]","[11, 9, 8, 3, 4, 11, 4, 3, 4, 11, 4, 4, 11, 11, 11, 4, 4, 11, 4, 4, 11, 11, 12]",0.13043478260869568
"[9, 8, 3, 11, 4, 11, 4, 12, 17]","[9, 8, 3, 4, 11, 4, 3, 4, 11, 4, 4, 11, 11, 11, 4, 4, 11, 4, 4, 11, 11, 12]",0.31818181818181823
[8],"[8, 3, 4, 11, 4, 3, 4, 11, 4, 4, 11, 11, 11, 4, 4, 11, 4, 4, 11, 11, 12]",0.04761904761904767
"[3, 12]","[3, 4, 11, 4, 3, 4, 11, 4, 4, 11, 11, 11, 4, 4, 11, 4, 4, 11, 11, 12]",0.09999999999999998
"[11, 4, 3, 4, 11, 12]","[4, 11, 4, 3, 4, 11, 4, 4, 11, 11, 11, 4, 4, 11, 4, 4, 11, 11, 12]",0.3157894736842105
"[11, 12]","[11, 4, 3, 4, 11, 4, 4, 11, 11, 11, 4, 4, 11, 4, 4, 11, 11, 12]",0.11111111111111116
[12],"[4, 3, 4, 11, 4, 4, 11, 11, 11, 4, 4, 11, 4, 4, 11, 11, 12]",0.05882352941176472
[12],"[3, 4, 11, 4, 4, 11, 11, 11, 4, 4, 11, 4, 4, 11, 11, 12]",0.0625
"[4, 12]","[4, 11, 4, 4, 11, 11, 11, 4, 4, 11, 4, 4, 11, 11, 12]",0.1333333333333333
[12],"[11, 4, 4, 11, 11, 11, 4, 4, 11, 4, 4, 11, 11, 12]",0.0714285714285714
"[12, 17]","[4, 4, 11, 11, 11, 4, 4, 11, 4, 4, 11, 11, 12]",0.0
[12],"[4, 11, 11, 11, 4, 4, 11, 4, 4, 11, 11, 12]",0.08333333333333337
[12],"[11, 11, 11, 4, 4, 11, 4, 4, 11, 11, 12]",0.09090909090909094
[12],"[11, 11, 4, 4, 11, 4, 4, 11, 11, 12]",0.09999999999999998
"[4, 12]","[11, 4, 4, 11, 4, 4, 11, 11, 12]",0.2222222222222222
"[4, 12]","[4, 4, 11, 4, 4, 11, 11, 12]",0.25
[12],"[4, 11, 4, 4, 11, 11, 12]",0.1428571428571429
[12],"[11, 4, 4, 11, 11, 12]",0.16666666666666663
"[12, 17]","[4, 4, 11, 11, 12]",0.0
[12],"[4, 11, 11, 12]",0.25
[12],"[11, 11, 12]",0.33333333333333337
"[12, 17]","[11, 12]",0.0
"[12, 17]",[12],0.5
[],[],1.0
"[5, 7, 6, 8, 4, 11, 10, 3, 3, 11, 4, 11, 4, 12]","[5, 7, 6, 11, 10, 4, 8, 10, 2, 10, 4, 10, 11, 10, 11, 4, 11, 10, 10, 4, 11, 11, 10, 4, 11, 4, 10, 11, 4, 10, 11, 4, 10, 3, 11, 4, 11, 4, 4, 11, 4, 11, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 11, 11, 4, 11, 4, 2, 10, 11, 4, 11, 13]",0.18461538461538463
"[7, 6, 8, 4, 11, 10, 3, 3, 11, 4, 11, 4, 12]","[7, 6, 11, 10, 4, 8, 10, 2, 10, 4, 10, 11, 10, 11, 4, 11, 10, 10, 4, 11, 11, 10, 4, 11, 4, 10, 11, 4, 10, 11, 4, 10, 3, 11, 4, 11, 4, 4, 11, 4, 11, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 11, 11, 4, 11, 4, 2, 10, 11, 4, 11, 13]",0.171875
"[6, 8, 4, 11, 10, 3, 3, 11, 4, 11, 4, 12]","[6, 11, 10, 4, 8, 10, 2, 10, 4, 10, 11, 10, 11, 4, 11, 10, 10, 4, 11, 11, 10, 4, 11, 4, 10, 11, 4, 10, 11, 4, 10, 3, 11, 4, 11, 4, 4, 11, 4, 11, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 11, 11, 4, 11, 4, 2, 10, 11, 4, 11, 13]",0.15873015873015872
"[10, 4, 11, 8]","[11, 10, 4, 8, 10, 2, 10, 4, 10, 11, 10, 11, 4, 11, 10, 10, 4, 11, 11, 10, 4, 11, 4, 10, 11, 4, 10, 11, 4, 10, 3, 11, 4, 11, 4, 4, 11, 4, 11, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 11, 11, 4, 11, 4, 2, 10, 11, 4, 11, 13]",0.048387096774193505
"[10, 4, 8, 3]","[10, 4, 8, 10, 2, 10, 4, 10, 11, 10, 11, 4, 11, 10, 10, 4, 11, 11, 10, 4, 11, 4, 10, 11, 4, 10, 11, 4, 10, 3, 11, 4, 11, 4, 4, 11, 4, 11, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 11, 11, 4, 11, 4, 2, 10, 11, 4, 11, 13]",0.06557377049180324
"[4, 8]","[4, 8, 10, 2, 10, 4, 10, 11, 10, 11, 4, 11, 10, 10, 4, 11, 11, 10, 4, 11, 4, 10, 11, 4, 10, 11, 4, 10, 3, 11, 4, 11, 4, 4, 11, 4, 11, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 11, 11, 4, 11, 4, 2, 10, 11, 4, 11, 13]",0.033333333333333326
[8],"[8, 10, 2, 10, 4, 10, 11, 10, 11, 4, 11, 10, 10, 4, 11, 11, 10, 4, 11, 4, 10, 11, 4, 10, 11, 4, 10, 3, 11, 4, 11, 4, 4, 11, 4, 11, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 11, 11, 4, 11, 4, 2, 10, 11, 4, 11, 13]",0.016949152542372836
"[3, 4, 11, 12]","[10, 2, 10, 4, 10, 11, 10, 11, 4, 11, 10, 10, 4, 11, 11, 10, 4, 11, 4, 10, 11, 4, 10, 11, 4, 10, 3, 11, 4, 11, 4, 4, 11, 4, 11, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 11, 11, 4, 11, 4, 2, 10, 11, 4, 11, 13]",0.051724137931034475
"[11, 3, 4, 11, 11, 4, 12, 17]","[2, 10, 4, 10, 11, 10, 11, 4, 11, 10, 10, 4, 11, 11, 10, 4, 11, 4, 10, 11, 4, 10, 11, 4, 10, 3, 11, 4, 11, 4, 4, 11, 4, 11, 11, 4, 11, 4, 11, 4, 11, 4, 4, 11, 11, 4, 11, 11, 4, 11, 4, 2, 10, 11, 4, 11, 13]",0.10526315789473684
