prediction,truth,similarity
"[41, 40, 47, 46, 55, 54, 2, 33, 79, 78, 32, 33, 79, 78, 32, 13]","[41, 40, 47, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.24
"[40, 47, 46, 55, 54, 2, 33, 79, 78, 32, 33, 79, 78, 32, 13, 85]","[40, 47, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.16666666666666663
"[47, 46, 55, 54, 2, 33, 79, 78, 32, 33, 79, 78, 32, 13, 85, 59]","[47, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.08695652173913049
"[46, 55, 54, 2, 33, 79, 78, 32, 33, 79, 78, 32, 13, 85, 59, 58]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.0
"[46, 55, 54, 2, 19]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.19047619047619047
"[46, 55, 54, 2, 17, 65]","[1, 1, 1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.19999999999999996
"[46, 55, 54, 2, 33, 79, 78, 32, 37]","[1, 1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.21052631578947367
"[55, 54, 2, 33, 79, 78, 32, 13, 85, 59, 58, 57, 56, 45, 44, 84]","[1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.05555555555555558
"[55, 54, 2, 33, 79, 78, 32, 13, 85, 59, 58, 57, 56, 45, 44, 84]","[1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.0
"[46, 55, 54, 2, 7, 51, 50, 73, 72, 49, 48]","[1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.25
"[46, 55, 54, 2, 7, 51, 50, 73, 72, 49, 48]","[1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.2666666666666667
