prediction,truth,similarity
"[8, 6]","[8, 6]",1.0
[6],[6],1.0
[],[],1.0
"[8, 6]","[8, 9, 21, 2, 7, 16, 14, 17, 21, 13, 16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.04166666666666663
[6],"[9, 21, 2, 7, 16, 14, 17, 21, 13, 16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.0
"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 5]","[21, 2, 7, 16, 14, 17, 21, 13, 16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.13636363636363635
"[21, 21, 21, 21, 21, 21, 21, 21, 21, 5]","[2, 7, 16, 14, 17, 21, 13, 16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.09523809523809523
"[16, 7, 14, 17, 21, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13]","[7, 16, 14, 17, 21, 13, 16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.65
"[16, 14, 17, 21, 23, 23, 23, 23, 23, 23, 23, 5, 13]","[16, 14, 17, 21, 13, 16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.6842105263157895
"[14, 17, 21, 23, 23, 23, 23, 23, 23, 23, 5, 13]","[14, 17, 21, 13, 16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.6666666666666667
"[17, 21, 23, 23, 23, 23, 23, 23, 23, 5, 13]","[17, 21, 13, 16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.6470588235294117
"[21, 23, 23, 23, 23, 23, 23, 23, 5, 13]","[21, 13, 16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.625
"[23, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13]","[13, 16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.6666666666666667
"[5, 23]","[16, 14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.1428571428571429
"[14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13]","[14, 17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.8461538461538461
"[17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13]","[17, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.9166666666666666
"[23, 23, 23, 23, 23, 23, 23, 23, 5, 13]","[23, 23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.9090909090909091
"[23, 23, 18, 23, 24, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22]","[23, 23, 23, 23, 23, 23, 23, 5, 13, 23]",0.03125
"[13, 5, 23]","[23, 23, 23, 23, 23, 23, 5, 13, 23]",0.2222222222222222
"[23, 23, 23, 5, 13]","[23, 23, 23, 23, 23, 5, 13, 23]",0.625
"[23, 23, 23, 5, 13]","[23, 23, 23, 23, 5, 13, 23]",0.7142857142857143
"[13, 5, 23]","[23, 23, 23, 5, 13, 23]",0.33333333333333337
"[5, 13, 23]","[23, 23, 5, 13, 23]",0.6
"[5, 13, 23]","[23, 5, 13, 23]",0.75
"[5, 13]","[5, 13, 23]",0.6666666666666667
[13],"[13, 23]",0.5
[],[23],0.0
[],[],1.0
"[8, 6]","[8, 6, 19]",0.6666666666666667
[6],"[6, 19]",0.5
[19],[19],1.0
[],[],1.0
"[8, 6]","[8, 9, 2, 16, 7, 14, 17, 21, 23, 23, 23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.02777777777777779
[6],"[9, 2, 16, 7, 14, 17, 21, 23, 23, 23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.0
"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 5]","[2, 16, 7, 14, 17, 21, 23, 23, 23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.02941176470588236
"[16, 7, 14, 17, 21, 23, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13]","[16, 7, 14, 17, 21, 23, 23, 23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.33333333333333337
"[7, 14, 17, 21, 23, 23, 23, 23, 23, 23, 23, 5, 13]","[7, 14, 17, 21, 23, 23, 23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.3125
"[14, 17, 21, 23, 23, 23, 23, 23, 23, 23, 5, 13]","[14, 17, 21, 23, 23, 23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.29032258064516125
"[17, 21, 23, 23, 23, 23, 23, 23, 23, 5, 13]","[17, 21, 23, 23, 23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.2666666666666667
"[21, 23, 23, 23, 23, 23, 23, 23, 5, 13]","[21, 23, 23, 23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.24137931034482762
"[23, 23, 23, 23, 23, 23, 23, 23, 23, 5, 13]","[23, 23, 23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.2142857142857143
"[13, 5, 23]","[23, 23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.03703703703703709
"[13, 5, 23]","[23, 23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.038461538461538436
"[23, 23, 23, 5, 13]","[23, 23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.12
"[13, 5, 23]","[23, 18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.04166666666666663
"[5, 13, 23]","[18, 23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.0
"[23, 15, 6, 24]","[23, 24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.09090909090909094
"[15, 6, 24]","[24, 22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.04761904761904767
"[15, 6, 24]","[22, 22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.050000000000000044
"[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22]","[22, 22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.125
"[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22]","[22, 22, 24, 22, 24, 22, 22, 22, 22, 22, 22, 22, 22, 4, 10, 12, 3, 24]",0.11458333333333337
