prediction,truth,similarity
"[8, 6]","[8, 9, 2, 16, 7, 14, 17, 21, 23, 23, 18, 23, 10, 4, 12, 3, 24]",0.05882352941176472
[6],"[9, 2, 16, 7, 14, 17, 21, 23, 23, 18, 23, 10, 4, 12, 3, 24]",0.0
"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 5]","[2, 16, 7, 14, 17, 21, 23, 23, 18, 23, 10, 4, 12, 3, 24]",0.06666666666666665
"[16, 7, 14, 17, 21, 23, 23, 23, 23, 23, 23, 5, 13]","[16, 7, 14, 17, 21, 23, 23, 18, 23, 10, 4, 12, 3, 24]",0.5714285714285714
"[7, 14, 17, 21, 23, 23, 23, 23, 23, 23, 5, 13]","[7, 14, 17, 21, 23, 23, 18, 23, 10, 4, 12, 3, 24]",0.5384615384615384
"[14, 17, 21, 23, 23, 23, 23, 23, 23, 5, 13]","[14, 17, 21, 23, 23, 18, 23, 10, 4, 12, 3, 24]",0.5
"[17, 21, 23, 23, 23, 23, 23, 23, 5, 13]","[17, 21, 23, 23, 18, 23, 10, 4, 12, 3, 24]",0.4545454545454546
"[21, 23, 23, 23, 23, 23, 23, 5, 13]","[21, 23, 23, 18, 23, 10, 4, 12, 3, 24]",0.4
"[23, 23, 23, 23, 23, 23, 5, 13]","[23, 23, 18, 23, 10, 4, 12, 3, 24]",0.33333333333333337
"[5, 13, 23]","[23, 18, 23, 10, 4, 12, 3, 24]",0.125
"[5, 13, 23]","[18, 23, 10, 4, 12, 3, 24]",0.0
"[23, 15, 6, 24]","[23, 10, 4, 12, 3, 24]",0.33333333333333337
"[15, 6, 24]","[10, 4, 12, 3, 24]",0.19999999999999996
"[12, 4, 3, 24]","[4, 12, 3, 24]",0.5
"[3, 12, 24]","[12, 3, 24]",0.33333333333333337
"[3, 24]","[3, 24]",1.0
[24],[24],1.0
[],[],1.0
"[8, 6]","[8, 6]",1.0
[6],[6],1.0
[],[],1.0
"[8, 6]","[8, 6, 19]",0.6666666666666667
[6],"[6, 19]",0.5
[19],[19],1.0
[],[],1.0
"[8, 6]","[8, 9, 21, 2, 16, 7, 14, 17, 21, 23, 18, 23, 12, 10, 4, 3, 24]",0.05882352941176472
[6],"[9, 21, 2, 16, 7, 14, 17, 21, 23, 18, 23, 12, 10, 4, 3, 24]",0.0
"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 5]","[21, 2, 16, 7, 14, 17, 21, 23, 18, 23, 12, 10, 4, 3, 24]",0.1333333333333333
"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 5]","[2, 16, 7, 14, 17, 21, 23, 18, 23, 12, 10, 4, 3, 24]",0.0714285714285714
"[16, 7, 14, 17, 21, 23, 23, 23, 23, 23, 23, 5, 13]","[16, 7, 14, 17, 21, 23, 18, 23, 12, 10, 4, 3, 24]",0.5384615384615384
"[7, 14, 17, 21, 23, 23, 23, 23, 23, 23, 5, 13]","[7, 14, 17, 21, 23, 18, 23, 12, 10, 4, 3, 24]",0.5
