prediction,truth,similarity
"[2, 3, 2, 2, 2, 3, 6]","[7, 2, 7, 3, 4, 7, 3, 6]",0.375
"[3, 4, 3, 6]","[2, 7, 3, 4, 7, 3, 6]",0.5714285714285714
"[3, 6]","[7, 3, 4, 7, 3, 6]",0.33333333333333337
"[2, 3, 6]","[3, 4, 7, 3, 6]",0.4
"[2, 4, 6]","[4, 7, 3, 6]",0.25
"[2, 4, 6]","[7, 3, 6]",0.33333333333333337
"[3, 6]","[3, 6]",1.0
[6],[6],1.0
[],[],1.0
"[7, 3, 2, 3, 6]","[4, 3, 7, 3, 7, 3, 6]",0.5714285714285714
[6],"[3, 7, 3, 7, 3, 6]",0.16666666666666663
[6],"[7, 3, 7, 3, 6]",0.19999999999999996
"[3, 6]","[3, 7, 3, 6]",0.5
[6],"[7, 3, 6]",0.33333333333333337
"[3, 4, 6]","[3, 6]",0.6666666666666667
[6],[6],1.0
[],[],1.0
"[7, 3, 2, 3, 6]","[4, 6]",0.19999999999999996
[6],[6],1.0
[],[],1.0
"[7, 3, 2, 3, 6]",[6],0.19999999999999996
[],[],1.0
"[7, 3, 6]","[7, 3, 7, 3, 6]",0.6
"[3, 6]","[3, 7, 3, 6]",0.5
[6],"[7, 3, 6]",0.33333333333333337
"[3, 6]","[3, 6]",1.0
[6],[6],1.0
[],[],1.0
"[7, 3, 7, 3, 6, 3, 7, 3, 3, 6, 3, 2, 3, 6, 3, 6]","[4, 6]",0.0625
[6],[6],1.0
[],[],1.0
"[7, 3, 4, 3, 6]",[6],0.19999999999999996
[],[],1.0
"[7, 3, 2, 3, 6]",[6],0.19999999999999996
[],[],1.0
"[7, 3, 4, 3, 6]","[3, 6]",0.4
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
"[4, 7, 3, 6, 3, 6]","[4, 6, 3, 7, 3, 6]",0.6666666666666667
"[7, 3, 4, 2, 7, 2, 3, 6]","[6, 3, 7, 3, 6]",0.5
"[3, 7, 7, 3, 6]","[3, 7, 3, 6]",0.8
"[7, 3, 6]","[7, 3, 6]",1.0
"[3, 6]","[3, 6]",1.0
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
"[2, 3, 2, 3, 6]","[7, 3, 2, 3, 6]",0.8
"[3, 6]","[3, 2, 3, 6]",0.5
"[2, 3, 7, 3, 4, 6]","[2, 3, 6]",0.5
"[7, 3, 4, 6]","[3, 6]",0.5
[6],[6],1.0
[],[],1.0
"[7, 3, 2, 3, 6]","[7, 2, 7, 3, 2, 3, 6]",0.7142857142857143
"[3, 2, 3, 6]","[2, 7, 3, 2, 3, 6]",0.6666666666666667
"[3, 6]","[7, 3, 2, 3, 6]",0.4
"[3, 6]","[3, 2, 3, 6]",0.5
"[2, 3, 6]","[2, 3, 6]",1.0
"[3, 6]","[3, 6]",1.0
[6],[6],1.0
[],[],1.0
"[7, 3, 4, 6]","[7, 3, 6]",0.75
"[3, 4, 3, 6]","[3, 6]",0.5
"[4, 7, 3, 6]",[6],0.25
"[3, 4, 6]",[],0.0
[6],[6],1.0
"[3, 6, 3, 6]",[],0.0
[6],[6],1.0
[],[],1.0
"[4, 3, 6]",[6],0.33333333333333337
[],[],1.0
"[4, 6]",[6],0.5
[],[],1.0
"[7, 7, 3, 6]",[6],0.25
[],[],1.0
[6],"[7, 7, 3, 7, 3, 7, 3, 7, 3, 7, 3, 6]",0.08333333333333337
"[3, 6]","[7, 3, 7, 3, 7, 3, 7, 3, 7, 3, 6]",0.18181818181818177
"[3, 4, 3, 6]","[3, 7, 3, 7, 3, 7, 3, 7, 3, 6]",0.30000000000000004
"[4, 3, 6]","[7, 3, 7, 3, 7, 3, 7, 3, 6]",0.2222222222222222
"[3, 6]","[3, 7, 3, 7, 3, 7, 3, 6]",0.25
[6],"[7, 3, 7, 3, 7, 3, 6]",0.1428571428571429
"[3, 6]","[3, 7, 3, 7, 3, 6]",0.33333333333333337
[6],"[7, 3, 7, 3, 6]",0.19999999999999996
"[3, 6]","[3, 7, 3, 6]",0.5
"[4, 6]","[7, 3, 6]",0.33333333333333337
"[3, 6]","[3, 6]",1.0
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
"[4, 6]","[4, 3, 4, 3, 4, 3, 6]",0.2857142857142857
[6],"[3, 4, 3, 4, 3, 6]",0.16666666666666663
[6],"[4, 3, 4, 3, 6]",0.19999999999999996
[6],"[3, 4, 3, 6]",0.25
[6],"[4, 3, 6]",0.33333333333333337
[6],"[3, 6]",0.5
[6],[6],1.0
[],[],1.0
"[7, 3, 6]",[6],0.33333333333333337
[],[],1.0
"[4, 6]","[3, 7, 3, 2, 3, 6]",0.16666666666666663
[6],"[7, 3, 2, 3, 6]",0.19999999999999996
"[3, 6]","[3, 2, 3, 6]",0.5
[6],"[2, 3, 6]",0.33333333333333337
"[3, 6]","[3, 6]",1.0
[6],[6],1.0
[],[],1.0
[6],"[4, 6]",0.5
[6],[6],1.0
[],[],1.0
"[4, 3, 6]","[4, 6]",0.6666666666666667
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],"[3, 3, 7, 3, 7, 3, 7, 3, 6]",0.11111111111111116
[6],"[3, 7, 3, 7, 3, 7, 3, 6]",0.125
[6],"[7, 3, 7, 3, 7, 3, 6]",0.1428571428571429
"[3, 6]","[3, 7, 3, 7, 3, 6]",0.33333333333333337
[6],"[7, 3, 7, 3, 6]",0.19999999999999996
"[3, 6]","[3, 7, 3, 6]",0.5
[6],"[7, 3, 6]",0.33333333333333337
"[3, 6]","[3, 6]",1.0
