prediction,truth,similarity
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[6, 6, 6, 7]",0.0
"[6, 7]","[6, 6, 7]",0.6666666666666667
"[6, 7]","[6, 7]",1.0
[7],[7],1.0
[],[],1.0
[],"[2, 4, 4, 4, 4, 4]",0.0
[],"[4, 4, 4, 4, 4]",0.0
[],"[4, 4, 4, 4]",0.0
[],"[4, 4, 4]",0.0
[],"[4, 4]",0.0
"[4, 4, 4, 4, 4, 4, 4]",[4],0.1428571428571429
[],[],1.0
[],"[4, 6, 6, 6, 6, 6, 6, 6, 6, 7, 5, 5, 5, 5]",0.0
[],"[6, 6, 6, 6, 6, 6, 6, 6, 7, 5, 5, 5, 5]",0.0
[7],"[6, 6, 6, 6, 6, 6, 6, 7, 5, 5, 5, 5]",0.08333333333333337
[7],"[6, 6, 6, 6, 6, 6, 7, 5, 5, 5, 5]",0.09090909090909094
[],"[6, 6, 6, 6, 6, 7, 5, 5, 5, 5]",0.0
[],"[6, 6, 6, 6, 7, 5, 5, 5, 5]",0.0
"[6, 7]","[6, 6, 6, 7, 5, 5, 5, 5]",0.25
"[6, 7]","[6, 6, 7, 5, 5, 5, 5]",0.2857142857142857
"[6, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7]","[6, 7, 5, 5, 5, 5]",0.3529411764705882
[7],"[7, 5, 5, 5, 5]",0.19999999999999996
[],"[5, 5, 5, 5]",0.0
[],"[5, 5, 5]",0.0
"[5, 7]","[5, 5]",0.5
[7],[5],0.0
"[5, 7]",[],0.0
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[6, 6, 6, 7, 5, 5, 5, 7, 5, 7]",0.0
[7],"[6, 6, 7, 5, 5, 5, 7, 5, 7]",0.11111111111111116
"[6, 7]","[6, 7, 5, 5, 5, 7, 5, 7]",0.25
[7],"[7, 5, 5, 5, 7, 5, 7]",0.1428571428571429
[],"[5, 5, 5, 7, 5, 7]",0.0
"[5, 7]","[5, 5, 7, 5, 7]",0.4
"[5, 7]","[5, 7, 5, 7]",0.5
[7],"[7, 5, 7]",0.33333333333333337
[],"[5, 7]",0.0
[7],[7],1.0
[],[],1.0
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[4],0.0625
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[],0.0
[],[],1.0
[],[],1.0
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 7]",0.2666666666666667
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 6, 6, 6, 6, 6, 6, 7]",0.23076923076923073
