prediction,truth,similarity
"[3, 11, 9]","[3, 11, 9]",1.0
"[11, 9]","[11, 9]",1.0
[9],[9],1.0
[],[],1.0
"[3, 11, 9]","[3, 12, 3, 6, 7, 12, 3, 11, 3, 4, 6, 11, 9]",0.23076923076923073
"[11, 9]","[12, 3, 6, 7, 12, 3, 11, 3, 4, 6, 11, 9]",0.16666666666666663
"[3, 7, 11, 9]","[3, 6, 7, 12, 3, 11, 3, 4, 6, 11, 9]",0.36363636363636365
"[7, 11, 9]","[6, 7, 12, 3, 11, 3, 4, 6, 11, 9]",0.30000000000000004
"[11, 9]","[7, 12, 3, 11, 3, 4, 6, 11, 9]",0.2222222222222222
"[11, 9]","[12, 3, 11, 3, 4, 6, 11, 9]",0.25
"[3, 7, 11, 9]","[3, 11, 3, 4, 6, 11, 9]",0.4285714285714286
"[7, 11, 9]","[11, 3, 4, 6, 11, 9]",0.33333333333333337
[9],"[3, 4, 6, 11, 9]",0.19999999999999996
"[11, 9]","[4, 6, 11, 9]",0.5
"[11, 9]","[6, 11, 9]",0.6666666666666667
"[11, 9]","[11, 9]",1.0
[9],[9],1.0
[],[],1.0
"[3, 11, 9]","[3, 4, 3, 12, 3, 2, 3, 7, 11, 9]",0.30000000000000004
"[11, 9]","[4, 3, 12, 3, 2, 3, 7, 11, 9]",0.2222222222222222
"[11, 9]","[3, 12, 3, 2, 3, 7, 11, 9]",0.25
"[11, 9]","[12, 3, 2, 3, 7, 11, 9]",0.2857142857142857
"[3, 7, 11, 9]","[3, 2, 3, 7, 11, 9]",0.6666666666666667
"[7, 11, 9]","[2, 3, 7, 11, 9]",0.6
"[3, 7, 3, 11, 9]","[3, 7, 11, 9]",0.8
"[7, 3, 11, 9]","[7, 11, 9]",0.75
"[3, 11, 9]","[11, 9]",0.6666666666666667
[9],[9],1.0
[],[],1.0
"[3, 11, 9]","[3, 12, 3, 12, 3, 4, 3, 7, 3, 11, 9]",0.2727272727272727
"[11, 9]","[12, 3, 12, 3, 4, 3, 7, 3, 11, 9]",0.19999999999999996
"[3, 11, 9]","[3, 12, 3, 4, 3, 7, 3, 11, 9]",0.33333333333333337
"[7, 11, 9]","[12, 3, 4, 3, 7, 3, 11, 9]",0.375
"[3, 11, 9]","[3, 4, 3, 7, 3, 11, 9]",0.4285714285714286
"[7, 11, 9]","[4, 3, 7, 3, 11, 9]",0.5
"[11, 9]","[3, 7, 3, 11, 9]",0.4
"[11, 9]","[7, 3, 11, 9]",0.5
"[3, 11, 9]","[3, 11, 9]",1.0
"[11, 9]","[11, 9]",1.0
[9],[9],1.0
[],[],1.0
"[3, 11, 9]","[3, 12, 3, 12, 3, 8, 8, 7, 8, 12, 3, 2, 3, 12, 3, 2, 3, 4, 11, 9]",0.15000000000000002
"[11, 9]","[12, 3, 12, 3, 8, 8, 7, 8, 12, 3, 2, 3, 12, 3, 2, 3, 4, 11, 9]",0.10526315789473684
"[3, 7, 11, 9]","[3, 12, 3, 8, 8, 7, 8, 12, 3, 2, 3, 12, 3, 2, 3, 4, 11, 9]",0.2222222222222222
"[7, 11, 9]","[12, 3, 8, 8, 7, 8, 12, 3, 2, 3, 12, 3, 2, 3, 4, 11, 9]",0.17647058823529416
"[3, 11, 9]","[3, 8, 8, 7, 8, 12, 3, 2, 3, 12, 3, 2, 3, 4, 11, 9]",0.1875
"[7, 11, 9]","[8, 8, 7, 8, 12, 3, 2, 3, 12, 3, 2, 3, 4, 11, 9]",0.19999999999999996
"[11, 9]","[8, 7, 8, 12, 3, 2, 3, 12, 3, 2, 3, 4, 11, 9]",0.1428571428571429
"[11, 9]","[7, 8, 12, 3, 2, 3, 12, 3, 2, 3, 4, 11, 9]",0.15384615384615385
"[11, 9]","[8, 12, 3, 2, 3, 12, 3, 2, 3, 4, 11, 9]",0.16666666666666663
"[3, 11, 9]","[12, 3, 2, 3, 12, 3, 2, 3, 4, 11, 9]",0.2727272727272727
"[3, 11, 9]","[3, 2, 3, 12, 3, 2, 3, 4, 11, 9]",0.30000000000000004
"[11, 9]","[2, 3, 12, 3, 2, 3, 4, 11, 9]",0.2222222222222222
"[3, 7, 11, 9]","[3, 12, 3, 2, 3, 4, 11, 9]",0.375
"[7, 11, 9]","[12, 3, 2, 3, 4, 11, 9]",0.2857142857142857
"[3, 11, 9]","[3, 2, 3, 4, 11, 9]",0.5
"[11, 9]","[2, 3, 4, 11, 9]",0.4
"[3, 11, 9]","[3, 4, 11, 9]",0.75
"[11, 9]","[4, 11, 9]",0.6666666666666667
"[11, 9]","[11, 9]",1.0
[9],[9],1.0
[],[],1.0
"[3, 11, 9]","[3, 12, 3, 12, 3, 12, 3, 12, 3, 2, 3, 7, 12, 3, 2, 3, 4, 7, 3, 11, 9]",0.1428571428571429
"[11, 9]","[12, 3, 12, 3, 12, 3, 12, 3, 2, 3, 7, 12, 3, 2, 3, 4, 7, 3, 11, 9]",0.09999999999999998
"[3, 11, 9]","[3, 12, 3, 12, 3, 12, 3, 2, 3, 7, 12, 3, 2, 3, 4, 7, 3, 11, 9]",0.1578947368421053
"[7, 11, 9]","[12, 3, 12, 3, 12, 3, 2, 3, 7, 12, 3, 2, 3, 4, 7, 3, 11, 9]",0.16666666666666663
"[3, 11, 9]","[3, 12, 3, 12, 3, 2, 3, 7, 12, 3, 2, 3, 4, 7, 3, 11, 9]",0.17647058823529416
"[7, 11, 9]","[12, 3, 12, 3, 2, 3, 7, 12, 3, 2, 3, 4, 7, 3, 11, 9]",0.1875
"[3, 11, 9]","[3, 12, 3, 2, 3, 7, 12, 3, 2, 3, 4, 7, 3, 11, 9]",0.19999999999999996
"[7, 11, 9]","[12, 3, 2, 3, 7, 12, 3, 2, 3, 4, 7, 3, 11, 9]",0.2142857142857143
"[3, 11, 9]","[3, 2, 3, 7, 12, 3, 2, 3, 4, 7, 3, 11, 9]",0.23076923076923073
"[11, 9]","[2, 3, 7, 12, 3, 2, 3, 4, 7, 3, 11, 9]",0.16666666666666663
