prediction,truth,similarity
"[3, 6]","[3, 2, 3, 6]",0.5
[6],"[2, 3, 6]",0.33333333333333337
"[3, 6]","[3, 6]",1.0
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
"[3, 6]","[3, 4, 6]",0.6666666666666667
"[6, 3, 6]","[4, 6]",0.33333333333333337
[6],[6],1.0
[],[],1.0
[6],"[3, 3, 6]",0.33333333333333337
[6],"[3, 6]",0.5
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],"[7, 3, 3, 6]",0.25
"[3, 2, 3, 6]","[3, 3, 6]",0.75
"[2, 3, 6]","[3, 6]",0.6666666666666667
"[7, 3, 6]",[6],0.33333333333333337
[],[],1.0
[6],"[7, 3, 2, 3, 4, 3, 7, 3, 3, 2, 3, 6]",0.08333333333333337
"[3, 2, 3, 6]","[3, 2, 3, 4, 3, 7, 3, 3, 2, 3, 6]",0.36363636363636365
"[2, 3, 6]","[2, 3, 4, 3, 7, 3, 3, 2, 3, 6]",0.30000000000000004
"[3, 6]","[3, 4, 3, 7, 3, 3, 2, 3, 6]",0.2222222222222222
"[7, 2, 3, 7, 3, 2, 3, 6]","[4, 3, 7, 3, 3, 2, 3, 6]",0.625
"[2, 3, 7, 3, 2, 3, 6]","[3, 7, 3, 3, 2, 3, 6]",0.7142857142857143
"[7, 3, 2, 3, 6]","[7, 3, 3, 2, 3, 6]",0.8333333333333334
"[3, 2, 3, 6]","[3, 3, 2, 3, 6]",0.8
"[2, 2, 3, 7, 2, 3, 6]","[3, 2, 3, 6]",0.5714285714285714
"[2, 2, 3, 7, 3, 2, 3, 6]","[2, 3, 6]",0.375
"[3, 2, 3, 6]","[3, 6]",0.5
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],"[4, 3, 4, 7, 3, 2, 2, 6]",0.125
[6],"[3, 4, 7, 3, 2, 2, 6]",0.1428571428571429
[6],"[4, 7, 3, 2, 2, 6]",0.16666666666666663
[6],"[7, 3, 2, 2, 6]",0.19999999999999996
"[3, 4, 2, 4, 6]","[3, 2, 2, 6]",0.6
"[2, 3, 6]","[2, 2, 6]",0.6666666666666667
"[3, 6]","[2, 6]",0.5
"[4, 6]",[6],0.5
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],"[4, 7, 2, 3, 3, 3, 6, 3, 6, 3, 6]",0.09090909090909094
[6],"[7, 2, 3, 3, 3, 6, 3, 6, 3, 6]",0.09999999999999998
"[3, 6]","[2, 3, 3, 3, 6, 3, 6, 3, 6]",0.2222222222222222
"[4, 3, 4, 6]","[3, 3, 3, 6, 3, 6, 3, 6]",0.25
[6],"[3, 3, 6, 3, 6, 3, 6]",0.1428571428571429
[6],"[3, 6, 3, 6, 3, 6]",0.16666666666666663
[6],"[6, 3, 6, 3, 6]",0.19999999999999996
[],"[3, 6, 3, 6]",0.0
[6],"[6, 3, 6]",0.33333333333333337
[],"[3, 6]",0.0
[6],[6],1.0
[],[],1.0
[6],"[7, 3, 2, 3, 6]",0.19999999999999996
"[3, 2, 3, 6]","[3, 2, 3, 6]",1.0
"[2, 3, 6]","[2, 3, 6]",1.0
