prediction,truth,similarity
[],[],1.0
[],[],1.0
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.5263157894736843
"[4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.4444444444444444
"[4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.47058823529411764
"[4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.4375
"[4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.4
"[4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.3571428571428571
"[4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.3076923076923077
"[4, 4, 4, 4, 4, 4]","[4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.25
"[4, 4, 4, 4, 4]","[4, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.18181818181818177
"[4, 4, 4, 4, 4]","[4, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.09999999999999998
"[4, 4, 4, 4, 4]","[6, 6, 6, 6, 6, 6, 6, 6, 6]",0.0
"[6, 6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 6, 6, 6]",0.75
"[6, 6, 6, 6]","[6, 6, 6, 6, 6, 6, 6]",0.5714285714285714
"[6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 6]",0.8333333333333334
[7],"[6, 6, 6, 6, 6]",0.0
"[6, 6, 6, 6]","[6, 6, 6, 6]",1.0
[6],"[6, 6, 6]",0.33333333333333337
[6],"[6, 6]",0.5
[6],[6],1.0
[],[],1.0
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[6, 6, 7]",0.0
[],"[6, 7]",0.0
[7],[7],1.0
[],[],1.0
[],[],1.0
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[6, 6, 7]",0.0
"[6, 7]","[6, 7]",1.0
[7],[7],1.0
[],[],1.0
[],[],1.0
"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 6, 6, 6, 6, 6, 6, 7, 5, 5, 5, 5, 5, 5, 7]",0.06666666666666665
"[4, 4, 4, 4, 4, 4, 4, 4, 4]","[6, 6, 6, 6, 6, 6, 7, 5, 5, 5, 5, 5, 5, 7]",0.0
[6],"[6, 6, 6, 6, 6, 7, 5, 5, 5, 5, 5, 5, 7]",0.07692307692307687
"[6, 6, 7]","[6, 6, 6, 6, 7, 5, 5, 5, 5, 5, 5, 7]",0.25
[7],"[6, 6, 6, 7, 5, 5, 5, 5, 5, 5, 7]",0.09090909090909094
"[6, 7]","[6, 6, 7, 5, 5, 5, 5, 5, 5, 7]",0.19999999999999996
[],"[6, 7, 5, 5, 5, 5, 5, 5, 7]",0.0
[7],"[7, 5, 5, 5, 5, 5, 5, 7]",0.125
[],"[5, 5, 5, 5, 5, 5, 7]",0.0
[],"[5, 5, 5, 5, 5, 7]",0.0
[7],"[5, 5, 5, 5, 7]",0.19999999999999996
[7],"[5, 5, 5, 7]",0.25
"[5, 7]","[5, 5, 7]",0.6666666666666667
"[5, 7]","[5, 7]",1.0
[7],[7],1.0
[],[],1.0
[],"[4, 6, 6, 6, 7, 5, 5, 7]",0.0
[],"[6, 6, 6, 7, 5, 5, 7]",0.0
[],"[6, 6, 7, 5, 5, 7]",0.0
"[6, 7]","[6, 7, 5, 5, 7]",0.4
