prediction,truth,similarity
[6],"[7, 3, 4, 3, 6]",0.19999999999999996
"[3, 2, 3, 6]","[3, 4, 3, 6]",0.75
"[2, 3, 6]","[4, 3, 6]",0.6666666666666667
[6],"[3, 6]",0.5
[6],[6],1.0
[],[],1.0
[6],"[7, 3, 2, 3, 6]",0.19999999999999996
"[3, 2, 3, 6]","[3, 2, 3, 6]",1.0
"[2, 3, 6]","[2, 3, 6]",1.0
"[3, 6]","[3, 6]",1.0
[6],[6],1.0
[],[],1.0
[6],"[4, 6]",0.5
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],"[4, 6]",0.5
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],"[4, 6]",0.5
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],"[7, 3, 7, 3, 6]",0.19999999999999996
"[3, 2, 3, 6]","[3, 7, 3, 6]",0.75
[6],"[7, 3, 6]",0.33333333333333337
"[3, 6]","[3, 6]",1.0
[6],[6],1.0
[],[],1.0
"[3, 6]","[3, 6]",1.0
"[7, 3, 4, 6]",[6],0.25
"[3, 6]",[],0.0
[6],"[7, 3, 4, 6]",0.25
"[3, 2, 3, 6]","[3, 4, 6]",0.5
"[2, 3, 6]","[4, 6]",0.33333333333333337
[6],[6],1.0
[],[],1.0
"[3, 6]","[7, 7, 3, 6]",0.5
"[3, 3, 6]","[7, 3, 6]",0.6666666666666667
"[3, 3, 6]","[3, 6]",0.6666666666666667
"[4, 6]",[6],0.5
[],[],1.0
[6],[6],1.0
[],[],1.0
"[3, 6]","[3, 2, 2, 3, 3, 7, 3, 7, 3, 6, 3, 6, 3, 7, 3, 6]",0.125
[6],"[2, 2, 3, 3, 7, 3, 7, 3, 6, 3, 6, 3, 7, 3, 6]",0.06666666666666665
[6],"[2, 3, 3, 7, 3, 7, 3, 6, 3, 6, 3, 7, 3, 6]",0.0714285714285714
"[3, 6]","[3, 3, 7, 3, 7, 3, 6, 3, 6, 3, 7, 3, 6]",0.15384615384615385
[6],"[3, 7, 3, 7, 3, 6, 3, 6, 3, 7, 3, 6]",0.08333333333333337
[6],"[7, 3, 7, 3, 6, 3, 6, 3, 7, 3, 6]",0.09090909090909094
"[3, 4, 6]","[3, 7, 3, 6, 3, 6, 3, 7, 3, 6]",0.19999999999999996
"[2, 3, 6]","[7, 3, 6, 3, 6, 3, 7, 3, 6]",0.2222222222222222
"[3, 3, 6]","[3, 6, 3, 6, 3, 7, 3, 6]",0.375
"[2, 3, 6]","[6, 3, 6, 3, 7, 3, 6]",0.2857142857142857
"[3, 6]","[3, 6, 3, 7, 3, 6]",0.33333333333333337
[6],"[6, 3, 7, 3, 6]",0.19999999999999996
"[3, 6]","[3, 7, 3, 6]",0.5
"[6, 3, 6]","[7, 3, 6]",0.6666666666666667
"[3, 4, 6]","[3, 6]",0.6666666666666667
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],"[4, 6, 3, 7, 3, 6]",0.16666666666666663
[6],"[6, 3, 7, 3, 6]",0.19999999999999996
[],"[3, 7, 3, 6]",0.0
"[7, 3, 6]","[7, 3, 6]",1.0
"[3, 6]","[3, 6]",1.0
"[4, 6]",[6],0.5
[],[],1.0
[6],"[7, 3, 2, 7, 3, 2, 2, 7, 3, 4, 2, 3, 6]",0.07692307692307687
"[3, 2, 3, 6]","[3, 2, 7, 3, 2, 2, 7, 3, 4, 2, 3, 6]",0.33333333333333337
"[2, 3, 6]","[2, 7, 3, 2, 2, 7, 3, 4, 2, 3, 6]",0.2727272727272727
"[3, 6]","[7, 3, 2, 2, 7, 3, 4, 2, 3, 6]",0.19999999999999996
"[2, 2, 4, 7, 3, 2, 3, 6]","[3, 2, 2, 7, 3, 4, 2, 3, 6]",0.6666666666666667
"[2, 3, 6]","[2, 2, 7, 3, 4, 2, 3, 6]",0.375
"[3, 6]","[2, 7, 3, 4, 2, 3, 6]",0.2857142857142857
"[3, 7, 3, 2, 3, 6]","[7, 3, 4, 2, 3, 6]",0.6666666666666667
"[2, 3, 6]","[3, 4, 2, 3, 6]",0.6
"[2, 3, 6]","[4, 2, 3, 6]",0.75
"[3, 6]","[2, 3, 6]",0.6666666666666667
"[4, 7, 3, 2, 3, 6]","[3, 6]",0.33333333333333337
[6],[6],1.0
[],[],1.0
"[3, 6]","[3, 6]",1.0
[6],[6],1.0
[],[],1.0
"[3, 6]","[3, 7, 7, 2, 7, 2, 7, 3, 6]",0.2222222222222222
[6],"[7, 7, 2, 7, 2, 7, 3, 6]",0.125
"[3, 6]","[7, 2, 7, 2, 7, 3, 6]",0.2857142857142857
"[3, 6]","[2, 7, 2, 7, 3, 6]",0.33333333333333337
"[3, 6]","[7, 2, 7, 3, 6]",0.4
"[3, 6]","[2, 7, 3, 6]",0.5
"[3, 7, 3, 2, 3, 6]","[7, 3, 6]",0.5
"[3, 3, 6]","[3, 6]",0.6666666666666667
"[3, 6]",[6],0.5
[],[],1.0
[6],"[4, 6]",0.5
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],"[3, 6]",0.5
[6],[6],1.0
[],[],1.0
[6],"[3, 7, 3, 6, 3, 6, 3, 6]",0.125
[6],"[7, 3, 6, 3, 6, 3, 6]",0.1428571428571429
"[3, 4, 6]","[3, 6, 3, 6, 3, 6]",0.33333333333333337
"[3, 6]","[6, 3, 6, 3, 6]",0.4
[],"[3, 6, 3, 6]",0.0
[6],"[6, 3, 6]",0.33333333333333337
[],"[3, 6]",0.0
"[6, 3, 6]",[6],0.33333333333333337
"[3, 6]",[],0.0
[6],"[3, 6]",0.5
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],"[4, 6]",0.5
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],"[6, 3, 6]",0.33333333333333337
[],"[3, 6]",0.0
[6],[6],1.0
"[3, 6]",[],0.0
[6],"[4, 6]",0.5
[6],[6],1.0
[],[],1.0
[6],"[7, 3, 2, 3, 2, 4, 7, 3, 2, 3, 6]",0.09090909090909094
"[3, 2, 3, 6]","[3, 2, 3, 2, 4, 7, 3, 2, 3, 6]",0.4
"[2, 3, 6]","[2, 3, 2, 4, 7, 3, 2, 3, 6]",0.33333333333333337
"[3, 6]","[3, 2, 4, 7, 3, 2, 3, 6]",0.25
[6],"[2, 4, 7, 3, 2, 3, 6]",0.1428571428571429
"[4, 6]","[4, 7, 3, 2, 3, 6]",0.33333333333333337
[6],"[7, 3, 2, 3, 6]",0.19999999999999996
"[3, 2, 3, 6]","[3, 2, 3, 6]",1.0
"[2, 3, 6]","[2, 3, 6]",1.0
"[3, 6]","[3, 6]",1.0
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],"[7, 3, 2, 2, 6]",0.19999999999999996
"[3, 2, 3, 6]","[3, 2, 2, 6]",0.75
[6],"[2, 2, 6]",0.33333333333333337
"[3, 6]","[2, 6]",0.5
"[3, 2, 3, 6]",[6],0.25
[],[],1.0
[6],"[7, 3, 6]",0.33333333333333337
"[3, 2, 3, 6]","[3, 6]",0.5
[6],[6],1.0
[],[],1.0
[6],[6],1.0
[],[],1.0
[6],"[7, 3, 2, 3, 4, 6]",0.16666666666666663
"[3, 2, 3, 6]","[3, 2, 3, 4, 6]",0.8
[6],"[2, 3, 4, 6]",0.25
"[3, 6]","[3, 4, 6]",0.6666666666666667
[6],"[4, 6]",0.5
"[3, 6]",[6],0.5
[],[],1.0
