prediction,truth,similarity
"[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 37, 93, 92, 36]","[41, 40, 51, 50, 59, 58, 2, 7, 55, 54, 77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.24137931034482762
"[40, 51, 50, 59]","[40, 51, 50, 59, 58, 2, 7, 55, 54, 77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.19999999999999996
"[51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 37, 93, 92, 36]","[51, 50, 59, 58, 2, 7, 55, 54, 77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.18518518518518523
"[50, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 45, 44, 90, 43, 42, 24]","[50, 59, 58, 2, 7, 55, 54, 77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.24
"[59, 58, 21, 71, 70, 20, 33, 83, 82, 32, 37, 93, 92, 36]","[59, 58, 2, 7, 55, 54, 77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.11764705882352944
"[58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 37, 93, 92, 36]","[58, 2, 7, 55, 54, 77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.08333333333333337
"[2, 7, 55, 54, 77, 76, 53, 52, 6, 9, 87, 86, 8]","[2, 7, 55, 54, 77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.6
"[33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 45, 44, 90, 43, 42, 24]","[7, 55, 54, 77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.18181818181818177
"[55, 54, 77, 76, 53, 52, 6, 9, 87, 86, 8]","[55, 54, 77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.5384615384615384
"[54, 77, 76, 53, 52, 6, 33, 83, 82, 32, 37, 93, 92, 36]","[54, 77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.4285714285714286
"[77, 76, 53, 52, 6, 33, 83, 82, 32, 13, 89, 63, 62, 88, 67, 66, 12, 25, 91, 90, 75, 74, 24]","[77, 76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.4782608695652174
"[76, 53, 52, 6, 25, 91, 90, 75, 74, 24, 11, 65, 64, 10, 39, 95, 45, 44, 94, 43, 42, 38]","[76, 53, 52, 6, 25, 91, 90, 75, 74, 24]",0.4545454545454546
"[53, 52, 6, 33, 83, 82, 32, 37, 93, 92, 36]","[53, 52, 6, 25, 91, 90, 75, 74, 24]",0.2727272727272727
"[52, 6, 33, 83, 82, 32, 13, 89, 63, 62, 88, 67, 66, 12, 25, 91, 90, 75, 74, 24]","[52, 6, 25, 91, 90, 75, 74, 24]",0.4
"[6, 25, 91, 90, 75, 74, 24]","[6, 25, 91, 90, 75, 74, 24]",1.0
"[33, 83, 82, 32, 37, 93, 92, 36]","[25, 91, 90, 75, 74, 24]",0.0
"[91, 90, 75, 74, 24]","[91, 90, 75, 74, 24]",1.0
"[90, 75, 74, 24, 11, 65, 64, 10, 39, 95, 45, 44, 94, 43, 42, 38]","[90, 75, 74, 24]",0.25
"[75, 74, 24, 11, 65, 64, 10, 39, 95, 45, 44, 94, 43, 42, 38]","[75, 74, 24]",0.19999999999999996
"[74, 24, 11, 65, 64, 10, 39, 95, 45, 44, 94, 43, 42, 38]","[74, 24]",0.1428571428571429
"[24, 11, 65, 64, 10, 39, 95, 45, 44, 94, 43, 42, 38]",[24],0.07692307692307687
"[11, 65, 64, 10, 9, 87, 86, 8]",[],0.0
"[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 37, 93, 92, 36]","[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.3793103448275862
"[40, 51, 50, 59]","[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.16666666666666663
"[51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 37, 93, 92, 36]","[51, 50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.33333333333333337
"[50, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 45, 44, 90, 43, 42, 24]","[50, 59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.4
"[59, 58, 21, 71, 70, 20, 33, 83, 82, 32, 37, 93, 92, 36]","[59, 58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.33333333333333337
"[58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 37, 93, 92, 36]","[58, 2, 33, 83, 82, 32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.25
"[2, 7, 55, 54, 77, 76, 53, 52, 6, 9, 87, 86, 8]","[2, 33, 83, 82, 32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.052631578947368474
"[33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 45, 44, 90, 43, 42, 24]","[33, 83, 82, 32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.36363636363636365
"[83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 45, 44, 90, 43, 42, 24]","[83, 82, 32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.33333333333333337
"[82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 45, 44, 90, 43, 42, 24]","[82, 32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.30000000000000004
"[32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 45, 44, 90, 43, 42, 24]","[32, 5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.26315789473684215
"[13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 25, 91, 45, 44, 90, 43, 42, 24]","[5, 79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.2222222222222222
"[79, 78, 4, 25, 91, 90, 75, 74, 24]","[79, 78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.6923076923076923
"[78, 4, 33, 83, 82, 32, 37, 93, 92, 36]","[78, 4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.16666666666666663
"[4, 33, 83, 82, 32, 37, 93, 92, 36]","[4, 37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.09090909090909094
"[19, 18, 25, 91, 90, 75, 74, 24]","[37, 93, 92, 36, 25, 91, 90, 75, 74, 24]",0.6
"[93, 92, 36]","[93, 92, 36, 25, 91, 90, 75, 74, 24]",0.33333333333333337
"[92, 36, 39, 95, 45, 44, 94, 43, 42, 38]","[92, 36, 25, 91, 90, 75, 74, 24]",0.19999999999999996
"[36, 39, 95, 45, 44, 94, 43, 42, 38]","[36, 25, 91, 90, 75, 74, 24]",0.11111111111111116
"[25, 91, 90, 75, 74, 24]","[25, 91, 90, 75, 74, 24]",1.0
"[91, 90, 75, 74, 24]","[91, 90, 75, 74, 24]",1.0
"[90, 75, 74, 24]","[90, 75, 74, 24]",1.0
"[75, 74, 24]","[75, 74, 24]",1.0
"[74, 24]","[74, 24]",1.0
[24],[24],1.0
[],[],1.0
"[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 33, 83, 82, 32, 37, 93, 92, 36]","[41, 40, 51, 50, 59, 58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 37, 93, 45, 44, 92, 43, 42, 36]",0.27586206896551724
"[40, 51, 50, 59]","[40, 51, 50, 59, 58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 37, 93, 45, 44, 92, 43, 42, 36]",0.16666666666666663
