prediction,truth,similarity
"[3, 5, 6, 16]","[3, 4, 3]",0.25
"[5, 6, 7, 16]","[4, 3]",0.0
[7],[3],0.0
"[5, 6, 7, 16]",[],0.0
"[3, 5, 6, 7, 16]","[7, 16, 3, 5, 6]",0.19999999999999996
"[16, 3, 5, 6]","[16, 3, 5, 6]",1.0
"[3, 5, 6]","[3, 5, 6]",1.0
"[5, 6]","[5, 6]",1.0
[6],[6],1.0
[],[],1.0
"[3, 7, 16, 6]","[3, 5, 6, 7, 16]",0.4
"[5, 6, 7, 16]","[5, 6, 7, 16]",1.0
"[6, 7, 16]","[6, 7, 16]",1.0
"[7, 16]","[7, 16]",1.0
[16],[16],1.0
[],[],1.0
[],[],1.0
"[3, 16, 6]","[3, 5, 6, 7, 16]",0.4
"[7, 16, 5, 6]","[5, 6, 7, 16]",0.0
"[6, 7, 16]","[6, 7, 16]",1.0
"[7, 16]","[7, 16]",1.0
[16],[16],1.0
[],[],1.0
"[3, 6, 7, 16]","[7, 16, 3, 5, 6]",0.0
"[16, 3, 4, 3, 5, 6]","[16, 3, 5, 6]",0.6666666666666667
"[3, 5, 6]","[3, 5, 6]",1.0
"[5, 6]","[5, 6]",1.0
[6],[6],1.0
[],[],1.0
"[3, 5, 6, 7, 16]","[3, 5, 6, 7, 16]",1.0
"[5, 6, 7, 16]","[5, 6, 7, 16]",1.0
"[6, 7, 16]","[6, 7, 16]",1.0
"[7, 16]","[7, 16]",1.0
[16],[16],1.0
[],[],1.0
"[3, 5, 6, 7, 16]","[3, 5, 6, 7, 16]",1.0
"[5, 6, 7, 16]","[5, 6, 7, 16]",1.0
"[6, 7, 16]","[6, 7, 16]",1.0
"[7, 16]","[7, 16]",1.0
[16],[16],1.0
[],[],1.0
"[3, 6, 7, 16]","[3, 5, 6, 7, 16]",0.8
"[5, 6, 7, 16]","[5, 6, 7, 16]",1.0
"[6, 7, 16]","[6, 7, 16]",1.0
"[7, 10, 9, 7, 10, 9, 7, 10, 9, 7, 10, 9, 7, 16]","[7, 16]",0.1428571428571429
[16],[16],1.0
[],[],1.0
"[3, 10, 9, 7, 16, 22, 23, 25, 26, 6]","[3, 7, 16, 5, 6]",0.4
"[7, 4]","[7, 16, 5, 6]",0.25
"[16, 5, 6]","[16, 5, 6]",1.0
"[5, 6]","[5, 6]",1.0
[6],[6],1.0
[],[],1.0
"[3, 16, 6]","[3, 4, 3, 5, 6, 7, 16]",0.2857142857142857
"[7, 16, 5, 6]","[4, 3, 5, 6, 7, 16]",0.33333333333333337
"[3, 5, 7, 9, 7, 16, 6]","[3, 5, 6, 7, 16]",0.5714285714285714
"[4, 3, 4, 3, 5, 6, 7, 16]","[5, 6, 7, 16]",0.5
"[6, 7, 16]","[6, 7, 16]",1.0
"[7, 10, 9, 7, 10, 9, 7, 10, 9, 7, 10, 9, 7, 10, 9, 7, 10, 9, 7, 10, 9, 7, 16]","[7, 16]",0.08695652173913049
[16],[16],1.0
[],[],1.0
"[3, 10, 9, 7, 16, 22, 23, 25, 26, 6]","[3, 7, 7, 7, 16, 4, 3, 5, 6]",0.4
"[7, 4]","[7, 7, 7, 16, 4, 3, 5, 6]",0.25
"[16, 5, 6]","[7, 7, 16, 4, 3, 5, 6]",0.4285714285714286
"[16, 5, 6]","[7, 16, 4, 3, 5, 6]",0.5
"[16, 5, 6]","[16, 4, 3, 5, 6]",0.6
"[5, 6]","[4, 3, 5, 6]",0.5
[3],"[3, 5, 6]",0.33333333333333337
"[5, 6]","[5, 6]",1.0
[6],[6],1.0
[],[],1.0
"[3, 5, 6, 7, 16]","[3, 5, 6, 7, 16]",1.0
"[5, 6, 7, 16]","[5, 6, 7, 16]",1.0
"[6, 7, 16]","[6, 7, 16]",1.0
"[7, 16]","[7, 16]",1.0
[16],[16],1.0
[],[],1.0
"[3, 5, 6, 16]","[3, 5, 6, 7, 16]",0.8
"[5, 6, 7, 16]","[5, 6, 7, 16]",1.0
"[6, 7, 16]","[6, 7, 16]",1.0
"[7, 16]","[7, 16]",1.0
[16],[16],1.0
[],[],1.0
"[3, 5, 6, 7, 16]","[3, 5, 6, 7, 16]",1.0
"[5, 6, 7, 16]","[5, 6, 7, 16]",1.0
"[6, 7, 16]","[6, 7, 16]",1.0
"[7, 16]","[7, 16]",1.0
[16],[16],1.0
[],[],1.0
"[3, 5, 6, 7, 16]","[3, 5, 6, 7, 16]",1.0
"[5, 6, 7, 16]","[5, 6, 7, 16]",1.0
"[6, 7, 16]","[6, 7, 16]",1.0
"[7, 16]","[7, 16]",1.0
[16],[16],1.0
[],[],1.0
[],"[3, 5, 6, 7, 13, 1, 14, 10, 12, 1, 15, 9, 8, 11, 7, 7, 7]",0.0
"[7, 16, 5, 6]","[5, 6, 7, 13, 1, 14, 10, 12, 1, 15, 9, 8, 11, 7, 7, 7]",0.0625
[],"[6, 7, 13, 1, 14, 10, 12, 1, 15, 9, 8, 11, 7, 7, 7]",0.0
[],"[7, 13, 1, 14, 10, 12, 1, 15, 9, 8, 11, 7, 7, 7]",0.0
[16],"[13, 1, 14, 10, 12, 1, 15, 9, 8, 11, 7, 7, 7]",0.0
"[15, 3, 5, 6]","[1, 14, 10, 12, 1, 15, 9, 8, 11, 7, 7, 7]",0.08333333333333337
[16],"[14, 10, 12, 1, 15, 9, 8, 11, 7, 7, 7]",0.0
"[7, 16]","[10, 12, 1, 15, 9, 8, 11, 7, 7, 7]",0.09999999999999998
[],"[12, 1, 15, 9, 8, 11, 7, 7, 7]",0.0
[],"[1, 15, 9, 8, 11, 7, 7, 7]",0.0
[],"[15, 9, 8, 11, 7, 7, 7]",0.0
[],"[9, 8, 11, 7, 7, 7]",0.0
"[6, 7, 16]","[8, 11, 7, 7, 7]",0.19999999999999996
[3],"[11, 7, 7, 7]",0.0
[],"[7, 7, 7]",0.0
[9],"[7, 7]",0.0
[9],[7],0.0
[9],[],0.0
"[3, 16, 4]","[3, 5, 6, 7, 16]",0.19999999999999996
"[5, 6, 7, 16]","[5, 6, 7, 16]",1.0
"[6, 7, 16]","[6, 7, 16]",1.0
"[7, 16]","[7, 16]",1.0
[16],[16],1.0
[],[],1.0
"[3, 6, 7, 16]","[3, 5, 6, 7, 16]",0.8
"[5, 6, 7, 16]","[5, 6, 7, 16]",1.0
"[6, 7, 16]","[6, 7, 16]",1.0
"[7, 10, 9, 7, 10, 9, 7, 10, 9, 7, 10, 9, 7, 16]","[7, 16]",0.1428571428571429
[16],[16],1.0
[],[],1.0
"[3, 5, 6, 7, 16]","[3, 5, 6, 7, 16]",1.0
"[5, 6, 7, 16]","[5, 6, 7, 16]",1.0
"[6, 7, 16]","[6, 7, 16]",1.0
"[7, 16]","[7, 16]",1.0
[16],[16],1.0
[],[],1.0
"[7, 9, 7, 9, 7, 9, 7, 9, 7, 16, 3, 4, 3, 5, 6]","[3, 5, 7, 16, 6]",0.19999999999999996
"[4, 3, 5, 6, 7, 16]","[5, 7, 16, 6]",0.33333333333333337
"[6, 7, 16]","[7, 16, 6]",0.33333333333333337
"[16, 6]","[16, 6]",1.0
[6],[6],1.0
[],[],1.0
"[3, 16, 6]","[3, 5, 6, 7, 16]",0.4
"[7, 16, 5, 6]","[5, 6, 7, 16]",0.0
"[6, 7, 16]","[6, 7, 16]",1.0
"[7, 16]","[7, 16]",1.0
[16],[16],1.0
[],[],1.0
"[3, 5, 6, 16]","[3, 5, 6, 7, 16]",0.8
"[5, 6, 7, 16]","[5, 6, 7, 16]",1.0
"[6, 7, 16]","[6, 7, 16]",1.0
"[7, 16]","[7, 16]",1.0
[16],[16],1.0
[],[],1.0
"[3, 10, 7, 16]","[7, 16, 3, 5, 6]",0.0
"[3, 7, 16, 5, 6]","[16, 3, 5, 6]",0.4
"[3, 5, 6]","[3, 5, 6]",1.0
"[5, 6]","[5, 6]",1.0
[6],[6],1.0
[],[],1.0
"[3, 6, 7, 16]","[3, 5, 6, 7, 16]",0.8
"[5, 6, 7, 16]","[5, 6, 7, 16]",1.0
"[6, 7, 16]","[6, 7, 16]",1.0
"[7, 10, 11, 7, 16]","[7, 16]",0.4
[16],[16],1.0
[],[],1.0
"[3, 5, 6, 16]","[7, 3, 5, 6, 16]",0.8
