prediction,truth,similarity
"[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 37, 93, 92]","[41, 40, 51, 50, 59, 58, 2, 7, 55, 54, 77, 76, 53, 52, 6, 11, 65, 64, 10, 33, 83, 82, 32, 37, 93, 92, 36]",0.5185185185185186
"[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[40, 51, 50, 59, 58, 2, 7, 55, 54, 77, 76, 53, 52, 6, 11, 65, 64, 10, 33, 83, 82, 32, 37, 93, 92, 36]",0.5384615384615384
"[51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 13, 89, 63]","[51, 50, 59, 58, 2, 7, 55, 54, 77, 76, 53, 52, 6, 11, 65, 64, 10, 33, 83, 82, 32, 37, 93, 92, 36]",0.19999999999999996
"[50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 13, 89, 63, 62]","[50, 59, 58, 2, 7, 55, 54, 77, 76, 53, 52, 6, 11, 65, 64, 10, 33, 83, 82, 32, 37, 93, 92, 36]",0.16666666666666663
"[59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 13, 89, 63, 62, 61, 60, 45]","[59, 58, 2, 7, 55, 54, 77, 76, 53, 52, 6, 11, 65, 64, 10, 33, 83, 82, 32, 37, 93, 92, 36]",0.125
"[58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[58, 2, 7, 55, 54, 77, 76, 53, 52, 6, 11, 65, 64, 10, 33, 83, 82, 32, 37, 93, 92, 36]",0.4545454545454546
"[2, 11]","[2, 7, 55, 54, 77, 76, 53, 52, 6, 11, 65, 64, 10, 33, 83, 82, 32, 37, 93, 92, 36]",0.09523809523809523
"[19, 18, 33, 83]","[7, 55, 54, 77, 76, 53, 52, 6, 11, 65, 64, 10, 33, 83, 82, 32, 37, 93, 92, 36]",0.09999999999999998
"[55, 54, 77, 76, 53, 52, 6, 13, 89, 63, 62, 88, 67, 66]","[55, 54, 77, 76, 53, 52, 6, 11, 65, 64, 10, 33, 83, 82, 32, 37, 93, 92, 36]",0.368421052631579
"[54, 77, 76, 53, 52, 6, 33, 83, 82, 32, 5, 79, 78, 4]","[54, 77, 76, 53, 52, 6, 11, 65, 64, 10, 33, 83, 82, 32, 37, 93, 92, 36]",0.5555555555555556
"[77, 76, 53, 52, 6, 33, 83, 82, 32, 13, 89, 63, 62, 88, 67, 57]","[77, 76, 53, 52, 6, 11, 65, 64, 10, 33, 83, 82, 32, 37, 93, 92, 36]",0.3529411764705882
"[76, 53, 52, 6, 13, 89, 63, 62, 88, 67, 57, 56]","[76, 53, 52, 6, 11, 65, 64, 10, 33, 83, 82, 32, 37, 93, 92, 36]",0.25
"[53, 52, 6, 33, 83, 82, 32, 13, 89, 63, 62, 88, 67, 57]","[53, 52, 6, 11, 65, 64, 10, 33, 83, 82, 32, 37, 93, 92, 36]",0.2666666666666667
"[52, 6, 33, 83, 82, 32, 5, 79]","[52, 6, 11, 65, 64, 10, 33, 83, 82, 32, 37, 93, 92, 36]",0.4285714285714286
"[6, 33, 83, 82, 32, 13, 89, 63, 62, 88, 67, 57, 56, 66]","[6, 11, 65, 64, 10, 33, 83, 82, 32, 37, 93, 92, 36]",0.0714285714285714
"[33, 83, 82, 32, 13, 89, 63, 62, 88, 67, 66, 12]","[11, 65, 64, 10, 33, 83, 82, 32, 37, 93, 92, 36]",0.0
"[65, 64, 10, 9, 87, 86, 8, 25, 91, 90, 75, 74, 24]","[65, 64, 10, 33, 83, 82, 32, 37, 93, 92, 36]",0.23076923076923073
"[64, 10, 33, 83, 82, 32, 37, 93, 92, 36]","[64, 10, 33, 83, 82, 32, 37, 93, 92, 36]",1.0
"[71, 70, 20, 25, 91, 90, 75, 74, 24]","[10, 33, 83, 82, 32, 37, 93, 92, 36]",0.0
"[33, 83, 82, 32, 37, 93, 92, 36]","[33, 83, 82, 32, 37, 93, 92, 36]",1.0
"[83, 82, 32, 37, 93, 92, 36]","[83, 82, 32, 37, 93, 92, 36]",1.0
"[82, 32, 37, 93, 92, 36]","[82, 32, 37, 93, 92, 36]",1.0
"[32, 37, 93, 92, 36]","[32, 37, 93, 92, 36]",1.0
"[37, 93, 92, 36]","[37, 93, 92, 36]",1.0
"[93, 92, 36]","[93, 92, 36]",1.0
"[92, 36]","[92, 36]",1.0
[36],[36],1.0
[],[],1.0
"[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 37, 93, 92]","[41, 40, 51, 50, 59, 58, 2, 19, 18, 37, 93, 92, 36]",0.6428571428571428
"[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[40, 51, 50, 59, 58, 2, 19, 18, 37, 93, 92, 36]",0.7142857142857143
"[51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 13, 89, 63]","[51, 50, 59, 58, 2, 19, 18, 37, 93, 92, 36]",0.2272727272727273
"[50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 13, 89, 63, 62]","[50, 59, 58, 2, 19, 18, 37, 93, 92, 36]",0.18181818181818177
"[59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 13, 89, 63, 62, 61, 60, 45]","[59, 58, 2, 19, 18, 37, 93, 92, 36]",0.125
"[58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[58, 2, 19, 18, 37, 93, 92, 36]",0.6
"[2, 11]","[2, 19, 18, 37, 93, 92, 36]",0.1428571428571429
"[19, 18, 33, 83]","[19, 18, 37, 93, 92, 36]",0.33333333333333337
"[18, 29, 81, 80, 28, 33]","[18, 37, 93, 92, 36]",0.16666666666666663
"[33, 83, 82, 32, 33, 83, 82, 32, 37, 93, 92, 36]","[37, 93, 92, 36]",0.33333333333333337
"[93, 92, 36, 37, 93, 92, 36, 25, 91, 45, 44, 90, 43, 42, 24]","[93, 92, 36]",0.19999999999999996
"[92, 36, 23, 73, 72, 22, 25, 91, 45, 44, 90, 43, 42, 24]","[92, 36]",0.1428571428571429
"[36, 23, 73, 72, 22, 25, 91, 45, 44, 90, 43, 42, 24]",[36],0.07692307692307687
"[23, 73, 72, 22, 25, 91, 45, 44, 90, 43, 42, 24]",[],0.0
"[41, 40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 37, 93, 92]","[41, 40, 51, 50, 59, 58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.30434782608695654
"[40, 51, 50, 59, 58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[40, 51, 50, 59, 58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.2727272727272727
"[51, 50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 13, 89, 63]","[51, 50, 59, 58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.2272727272727273
"[50, 59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 13, 89, 63, 62]","[50, 59, 58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.18181818181818177
"[59, 58, 2, 33, 83, 82, 32, 13, 89, 63, 62, 61, 60, 45, 44, 88, 12, 13, 89, 63, 62, 61, 60, 45]","[59, 58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.125
"[58, 2, 33, 83, 82, 32, 37, 93, 92, 36]","[58, 2, 17, 69, 68, 16, 25, 91, 90, 75, 74, 24, 25, 91, 90, 75, 74, 24]",0.11111111111111116
