prediction,truth,similarity
"[41, 40, 90, 38]","[41, 40, 47, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.16000000000000003
"[40, 47, 46, 55, 54, 2, 33, 79, 78, 32, 37, 89, 88, 36]","[40, 47, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.25
"[47, 46, 55, 54, 2, 37, 89, 88, 36]","[47, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.21739130434782605
"[46, 55, 54, 2, 33, 79, 78, 32, 37, 89, 88, 36]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.18181818181818177
"[54, 83, 45, 44, 82, 43, 42, 8]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.23809523809523814
"[54, 83, 82, 8]","[1, 1, 1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.050000000000000044
"[54, 83, 45, 44, 82, 43, 42, 8]","[1, 1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.26315789473684215
"[33, 79, 78, 32, 9, 83, 82, 8]","[1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.0
"[22, 37, 89, 88, 36]","[1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.0
"[22, 37, 89, 45, 44, 88, 43, 42, 36]","[1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.25
"[22, 37, 89, 88, 36]","[1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.0
"[22, 37, 89, 88, 36]","[1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.0
"[22, 37, 89, 88, 36]","[1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.0
"[22, 37, 89, 45, 44, 88, 43, 42, 36]","[46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.33333333333333337
"[55, 54, 2, 33, 79, 78, 32, 37, 89, 88, 36]","[55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.2727272727272727
"[54, 2, 25, 87, 86, 71, 70, 24]","[54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.19999999999999996
"[2, 33, 79, 78, 32, 37, 89, 88, 36]","[2, 39, 91, 45, 44, 90, 43, 42, 38]",0.11111111111111116
"[33, 79, 78, 32, 37, 89, 88, 36]","[39, 91, 45, 44, 90, 43, 42, 38]",0.0
"[91, 45, 44, 90, 43, 42, 38]","[91, 45, 44, 90, 43, 42, 38]",1.0
"[45, 44, 90, 43, 42, 38]","[45, 44, 90, 43, 42, 38]",1.0
"[44, 90, 43, 42, 38]","[44, 90, 43, 42, 38]",1.0
"[90, 43, 42, 38]","[90, 43, 42, 38]",1.0
"[43, 42, 38]","[43, 42, 38]",1.0
"[42, 38]","[42, 38]",1.0
[38],[38],1.0
[],[],1.0
"[41, 40, 90, 38]","[41, 40, 47, 46, 55, 54, 2, 33, 79, 78, 32, 5, 75, 74, 4, 25, 87, 86, 71, 70, 24, 9, 83, 57, 56, 45, 44, 82, 43, 42, 8]",0.06451612903225812
"[40, 47, 46, 55, 54, 2, 33, 79, 78, 32, 37, 89, 88, 36]","[40, 47, 46, 55, 54, 2, 33, 79, 78, 32, 5, 75, 74, 4, 25, 87, 86, 71, 70, 24, 9, 83, 57, 56, 45, 44, 82, 43, 42, 8]",0.33333333333333337
"[47, 46, 55, 54, 2, 37, 89, 88, 36]","[47, 46, 55, 54, 2, 33, 79, 78, 32, 5, 75, 74, 4, 25, 87, 86, 71, 70, 24, 9, 83, 57, 56, 45, 44, 82, 43, 42, 8]",0.1724137931034483
"[46, 55, 54, 2, 33, 79, 78, 32, 37, 89, 88, 36]","[46, 55, 54, 2, 33, 79, 78, 32, 5, 75, 74, 4, 25, 87, 86, 71, 70, 24, 9, 83, 57, 56, 45, 44, 82, 43, 42, 8]",0.2857142857142857
"[55, 54, 2, 33, 79, 78, 32, 37, 89, 88, 36]","[55, 54, 2, 33, 79, 78, 32, 5, 75, 74, 4, 25, 87, 86, 71, 70, 24, 9, 83, 57, 56, 45, 44, 82, 43, 42, 8]",0.2592592592592593
"[54, 2, 25, 87, 86, 71, 70, 24]","[54, 2, 33, 79, 78, 32, 5, 75, 74, 4, 25, 87, 86, 71, 70, 24, 9, 83, 57, 56, 45, 44, 82, 43, 42, 8]",0.3076923076923077
"[2, 33, 79, 78, 32, 13, 85, 59, 58, 57, 56, 45, 44, 84, 12, 25, 87, 86, 71, 70, 24]","[2, 33, 79, 78, 32, 5, 75, 74, 4, 25, 87, 86, 71, 70, 24, 9, 83, 57, 56, 45, 44, 82, 43, 42, 8]",0.19999999999999996
"[33, 79, 78, 32, 37, 89, 88, 36]","[33, 79, 78, 32, 5, 75, 74, 4, 25, 87, 86, 71, 70, 24, 9, 83, 57, 56, 45, 44, 82, 43, 42, 8]",0.16666666666666663
"[79, 78, 32, 13, 85, 59, 58, 84, 63, 62, 12, 37, 89, 88, 36]","[79, 78, 32, 5, 75, 74, 4, 25, 87, 86, 71, 70, 24, 9, 83, 57, 56, 45, 44, 82, 43, 42, 8]",0.13043478260869568
"[78, 32, 37, 89, 88, 36]","[78, 32, 5, 75, 74, 4, 25, 87, 86, 71, 70, 24, 9, 83, 57, 56, 45, 44, 82, 43, 42, 8]",0.09090909090909094
"[32, 37, 89, 45, 44, 88, 43, 42, 36]","[32, 5, 75, 74, 4, 25, 87, 86, 71, 70, 24, 9, 83, 57, 56, 45, 44, 82, 43, 42, 8]",0.23809523809523814
