prediction,truth,similarity
"[7, 6, 11, 4, 10, 9, 8]","[11, 4, 10, 7, 6, 9, 8, 3, 4, 11, 11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.19047619047619047
"[10, 4, 7, 6, 9, 8, 11]","[4, 10, 7, 6, 9, 8, 3, 4, 11, 11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.25
"[10, 7, 6, 9, 8]","[10, 7, 6, 9, 8, 3, 4, 11, 11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.26315789473684215
"[7, 6, 9, 8]","[7, 6, 9, 8, 3, 4, 11, 11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.2222222222222222
"[6, 8, 3, 12]","[6, 9, 8, 3, 4, 11, 11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.23529411764705888
"[9, 8]","[9, 8, 3, 4, 11, 11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.125
[8],"[8, 3, 4, 11, 11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.06666666666666665
[],"[3, 4, 11, 11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.0
[],"[4, 11, 11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.0
"[11, 4, 3, 11, 4, 4, 11, 12]","[11, 11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.5833333333333333
"[3, 4, 11, 4, 11, 4, 4, 11, 12]","[11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.7272727272727273
"[4, 4, 11, 12]","[4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.4
"[4, 11, 12]","[11, 4, 4, 11, 11, 4, 4, 11, 12]",0.33333333333333337
"[4, 4, 11, 12]","[4, 4, 11, 11, 4, 4, 11, 12]",0.5
"[4, 11, 12]","[4, 11, 11, 4, 4, 11, 12]",0.4285714285714286
"[11, 12]","[11, 11, 4, 4, 11, 12]",0.33333333333333337
[12],"[11, 4, 4, 11, 12]",0.19999999999999996
"[4, 4, 11, 12]","[4, 4, 11, 12]",1.0
"[4, 11, 12]","[4, 11, 12]",1.0
"[11, 12]","[11, 12]",1.0
[12],[12],1.0
[],[],1.0
"[7, 6, 11, 4, 10, 9, 8]","[7, 6, 9, 8, 11, 10, 4, 3, 11, 4, 4, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.19999999999999996
"[6, 11, 4, 10, 9, 8]","[6, 9, 8, 11, 10, 4, 3, 11, 4, 4, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.1578947368421053
"[11, 4, 10, 9, 8]","[9, 8, 11, 10, 4, 3, 11, 4, 4, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.11111111111111116
"[8, 4, 11, 10, 3, 3, 12, 17]","[8, 11, 10, 4, 3, 11, 4, 4, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.2941176470588235
"[4, 11, 10, 3, 3, 12, 17]","[11, 10, 4, 3, 11, 4, 4, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.25
"[4, 10, 3, 4, 11, 3, 11, 4, 11, 12]","[10, 4, 3, 11, 4, 4, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.4666666666666667
