prediction,truth,similarity
"[7, 6, 11, 4]","[11, 4, 10, 7, 6, 9, 8, 3, 4, 11, 11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.19047619047619047
"[10, 4, 7, 6, 8]","[4, 10, 7, 6, 9, 8, 3, 4, 11, 11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.15000000000000002
"[10, 7, 6, 9, 8]","[10, 7, 6, 9, 8, 3, 4, 11, 11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.26315789473684215
"[7, 6, 9, 8]","[7, 6, 9, 8, 3, 4, 11, 11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.2222222222222222
"[6, 8, 3, 12]","[6, 9, 8, 3, 4, 11, 11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.23529411764705888
"[9, 8]","[9, 8, 3, 4, 11, 11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.125
[8],"[8, 3, 4, 11, 11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.06666666666666665
[],"[3, 4, 11, 11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.0
[],"[4, 11, 11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.0
"[11, 4, 3, 4, 11, 12]","[11, 11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.41666666666666663
[14],"[11, 4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.0
"[4, 4, 11, 12]","[4, 11, 4, 4, 11, 11, 4, 4, 11, 12]",0.4
"[4, 11, 12]","[11, 4, 4, 11, 11, 4, 4, 11, 12]",0.33333333333333337
"[4, 4, 11, 12]","[4, 4, 11, 11, 4, 4, 11, 12]",0.5
"[4, 11, 12]","[4, 11, 11, 4, 4, 11, 12]",0.4285714285714286
"[11, 12]","[11, 11, 4, 4, 11, 12]",0.33333333333333337
[12],"[11, 4, 4, 11, 12]",0.19999999999999996
"[4, 4, 11, 12]","[4, 4, 11, 12]",1.0
"[4, 11, 12]","[4, 11, 12]",1.0
"[11, 12]","[11, 12]",1.0
[12],[12],1.0
[],[],1.0
"[7, 6, 11, 4]","[7, 6, 9, 8, 11, 10, 4, 3, 11, 4, 4, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.19999999999999996
"[6, 11, 4]","[6, 9, 8, 11, 10, 4, 3, 11, 4, 4, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.1578947368421053
"[11, 4]","[9, 8, 11, 10, 4, 3, 11, 4, 4, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.11111111111111116
"[4, 11, 10, 8]","[8, 11, 10, 4, 3, 11, 4, 4, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.11764705882352944
"[4, 11, 10, 3, 3, 12, 17]","[11, 10, 4, 3, 11, 4, 4, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.25
"[4, 10, 3, 4, 11, 3, 11, 4, 11, 12]","[10, 4, 3, 11, 4, 4, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.4666666666666667
[4],"[4, 3, 11, 4, 4, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.0714285714285714
"[3, 3, 11, 4, 11, 4, 12]","[3, 11, 4, 4, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.46153846153846156
"[4, 11, 4, 11, 12]","[11, 4, 4, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.41666666666666663
"[4, 3, 11, 4, 12]","[4, 4, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.36363636363636365
"[3, 11, 4, 11, 4, 12]","[4, 11, 4, 11, 4, 11, 4, 11, 12, 17]",0.5
"[11, 14]","[11, 4, 11, 4, 11, 4, 11, 12, 17]",0.11111111111111116
[14],"[4, 11, 4, 11, 4, 11, 12, 17]",0.0
"[11, 14]","[11, 4, 11, 4, 11, 12, 17]",0.1428571428571429
[14],"[4, 11, 4, 11, 12, 17]",0.0
"[11, 14]","[11, 4, 11, 12, 17]",0.19999999999999996
[14],"[4, 11, 12, 17]",0.0
"[11, 14]","[11, 12, 17]",0.33333333333333337
"[4, 14]","[12, 17]",0.0
[],[17],0.0
[],[],1.0
"[7, 6, 11, 4]","[7, 6, 11, 4, 3, 4, 11, 4, 12]",0.4444444444444444
"[6, 11, 4]","[6, 11, 4, 3, 4, 11, 4, 12]",0.375
"[11, 4]","[11, 4, 3, 4, 11, 4, 12]",0.2857142857142857
[4],"[4, 3, 4, 11, 4, 12]",0.16666666666666663
[],"[3, 4, 11, 4, 12]",0.0
[12],"[4, 11, 4, 12]",0.25
"[11, 12]","[11, 4, 12]",0.6666666666666667
"[4, 12]","[4, 12]",1.0
[12],[12],1.0
[],[],1.0
"[7, 6, 11, 4]","[7, 6, 9, 8, 4, 11, 10, 3, 2, 10, 11, 4, 10, 11, 4, 10, 10, 11, 4, 10, 11, 4, 10, 11, 4, 10, 11, 4, 11, 4, 10, 10, 11, 4, 11, 4, 10, 11, 4, 10, 10, 11, 4, 4, 10, 11, 11, 4, 10, 4, 11, 10, 4, 10, 11, 11, 4, 10, 11, 4, 10, 10, 11, 4, 4, 10, 11, 11, 4, 10, 11, 4, 10, 4, 10, 11, 11, 10, 4, 10, 3, 3, 12]",0.048192771084337394
"[6, 11, 4]","[6, 9, 8, 4, 11, 10, 3, 2, 10, 11, 4, 10, 11, 4, 10, 10, 11, 4, 10, 11, 4, 10, 11, 4, 10, 11, 4, 11, 4, 10, 10, 11, 4, 11, 4, 10, 11, 4, 10, 10, 11, 4, 4, 10, 11, 11, 4, 10, 4, 11, 10, 4, 10, 11, 11, 4, 10, 11, 4, 10, 10, 11, 4, 4, 10, 11, 11, 4, 10, 11, 4, 10, 4, 10, 11, 11, 10, 4, 10, 3, 3, 12]",0.03658536585365857
"[11, 4]","[9, 8, 4, 11, 10, 3, 2, 10, 11, 4, 10, 11, 4, 10, 10, 11, 4, 10, 11, 4, 10, 11, 4, 10, 11, 4, 11, 4, 10, 10, 11, 4, 11, 4, 10, 11, 4, 10, 10, 11, 4, 4, 10, 11, 11, 4, 10, 4, 11, 10, 4, 10, 11, 11, 4, 10, 11, 4, 10, 10, 11, 4, 4, 10, 11, 11, 4, 10, 11, 4, 10, 4, 10, 11, 11, 10, 4, 10, 3, 3, 12]",0.024691358024691357
"[4, 11, 10, 8]","[8, 4, 11, 10, 3, 2, 10, 11, 4, 10, 11, 4, 10, 10, 11, 4, 10, 11, 4, 10, 11, 4, 10, 11, 4, 11, 4, 10, 10, 11, 4, 11, 4, 10, 11, 4, 10, 10, 11, 4, 4, 10, 11, 11, 4, 10, 4, 11, 10, 4, 10, 11, 11, 4, 10, 11, 4, 10, 10, 11, 4, 4, 10, 11, 11, 4, 10, 11, 4, 10, 4, 10, 11, 11, 10, 4, 10, 3, 3, 12]",0.03749999999999998
"[4, 11, 10, 3, 3, 12, 17]","[4, 11, 10, 3, 2, 10, 11, 4, 10, 11, 4, 10, 10, 11, 4, 10, 11, 4, 10, 11, 4, 10, 11, 4, 11, 4, 10, 10, 11, 4, 11, 4, 10, 11, 4, 10, 10, 11, 4, 4, 10, 11, 11, 4, 10, 4, 11, 10, 4, 10, 11, 11, 4, 10, 11, 4, 10, 10, 11, 4, 4, 10, 11, 11, 4, 10, 11, 4, 10, 4, 10, 11, 11, 10, 4, 10, 3, 3, 12]",0.06329113924050633
"[10, 11]","[11, 10, 3, 2, 10, 11, 4, 10, 11, 4, 10, 10, 11, 4, 10, 11, 4, 10, 11, 4, 10, 11, 4, 11, 4, 10, 10, 11, 4, 11, 4, 10, 11, 4, 10, 10, 11, 4, 4, 10, 11, 11, 4, 10, 4, 11, 10, 4, 10, 11, 11, 4, 10, 11, 4, 10, 10, 11, 4, 4, 10, 11, 11, 4, 10, 11, 4, 10, 4, 10, 11, 11, 10, 4, 10, 3, 3, 12]",0.02564102564102566
