prediction,truth,similarity
[],"[4, 6, 6, 6, 6, 7, 7, 7]",0.0
[],"[6, 6, 6, 6, 7, 7, 7]",0.0
"[6, 6, 7]","[6, 6, 6, 7, 7, 7]",0.5
[6],"[6, 6, 7, 7, 7]",0.19999999999999996
"[6, 6, 7]","[6, 7, 7, 7]",0.5
[7],"[7, 7, 7]",0.33333333333333337
[],"[7, 7]",0.0
[],[7],0.0
[],[],1.0
[],[],1.0
[],"[6, 7, 5, 7]",0.0
[7],"[7, 5, 7]",0.33333333333333337
[],"[5, 7]",0.0
"[5, 7]",[7],0.5
[7],[],0.0
[],"[4, 4, 4, 4]",0.0
[],"[4, 4, 4]",0.0
"[4, 4, 4, 4, 4, 4]","[4, 4]",0.33333333333333337
"[4, 4]",[4],0.5
[],[],1.0
[],"[6, 7, 5, 5, 5, 7]",0.0
[7],"[7, 5, 5, 5, 7]",0.19999999999999996
[],"[5, 5, 5, 7]",0.0
[7],"[5, 5, 7]",0.33333333333333337
"[5, 5, 7]","[5, 7]",0.6666666666666667
"[5, 7]",[7],0.5
[],[],1.0
[],"[6, 6, 6, 6, 6, 6, 6, 7, 7, 5, 5, 5, 5]",0.0
[],"[6, 6, 6, 6, 6, 6, 7, 7, 5, 5, 5, 5]",0.0
"[6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 7, 7, 5, 5, 5, 5]",0.4545454545454546
"[6, 6, 6, 6, 6]","[6, 6, 6, 6, 7, 7, 5, 5, 5, 5]",0.4
"[6, 6]","[6, 6, 6, 7, 7, 5, 5, 5, 5]",0.2222222222222222
"[6, 6]","[6, 6, 7, 7, 5, 5, 5, 5]",0.25
"[6, 6, 6, 6]","[6, 7, 7, 5, 5, 5, 5]",0.1428571428571429
[7],"[7, 7, 5, 5, 5, 5]",0.16666666666666663
[],"[7, 5, 5, 5, 5]",0.0
[],"[5, 5, 5, 5]",0.0
[5],"[5, 5, 5]",0.33333333333333337
[],"[5, 5]",0.0
[5],[5],1.0
[5],[],0.0
[],"[4, 6, 6, 6, 7]",0.0
[],"[6, 6, 6, 7]",0.0
"[6, 6, 7]","[6, 6, 7]",1.0
"[6, 6, 7]","[6, 7]",0.6666666666666667
[7],[7],1.0
[],[],1.0
[],"[4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.0
[],"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.0
"[6, 7]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.06666666666666665
"[6, 7]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.0714285714285714
"[6, 7]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.07692307692307687
"[6, 7]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.08333333333333337
"[6, 7]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.09090909090909094
"[6, 7]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.09999999999999998
"[6, 6, 7]","[6, 6, 6, 6, 6, 6, 6, 6, 6]",0.2222222222222222
"[6, 7]","[6, 6, 6, 6, 6, 6, 6, 6]",0.125
"[6, 7]","[6, 6, 6, 6, 6, 6, 6]",0.1428571428571429
"[6, 7]","[6, 6, 6, 6, 6, 6]",0.16666666666666663
"[6, 6, 6, 6]","[6, 6, 6, 6, 6]",0.8
"[6, 6, 6, 6]","[6, 6, 6, 6]",1.0
"[6, 6, 6, 6]","[6, 6, 6]",0.75
[],"[6, 6]",0.0
"[6, 6]",[6],0.5
"[6, 6]",[],0.0
[],"[6, 6, 7, 5, 5, 5, 7]",0.0
[7],"[6, 7, 5, 5, 5, 7]",0.16666666666666663
"[6, 7]","[7, 5, 5, 5, 7]",0.19999999999999996
[],"[5, 5, 5, 7]",0.0
"[5, 5, 5, 7]","[5, 5, 7]",0.75
"[5, 5, 7]","[5, 7]",0.6666666666666667
"[5, 5, 7]",[7],0.33333333333333337
[],[],1.0
[],"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 7, 7]",0.0
[],"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 7, 7]",0.0
[],"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 7, 7]",0.0
[],"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 7, 7]",0.0
[],"[4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 7, 7]",0.0
"[4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 7, 7]",0.5
[],"[4, 4, 4, 4, 4, 4, 4, 6, 6, 7, 7]",0.0
"[4, 4, 4]","[4, 4, 4, 4, 4, 4, 6, 6, 7, 7]",0.30000000000000004
"[4, 4, 4, 4]","[4, 4, 4, 4, 4, 6, 6, 7, 7]",0.4444444444444444
"[4, 4, 4, 4]","[4, 4, 4, 4, 6, 6, 7, 7]",0.5
"[4, 4, 4, 4]","[4, 4, 4, 6, 6, 7, 7]",0.4285714285714286
"[4, 4, 4, 4]","[4, 4, 6, 6, 7, 7]",0.33333333333333337
"[4, 4, 4, 4]","[4, 6, 6, 7, 7]",0.19999999999999996
"[4, 4]","[6, 6, 7, 7]",0.0
"[6, 6, 6, 6]","[6, 7, 7]",0.25
"[6, 6, 6]","[7, 7]",0.0
[7],[7],1.0
[],[],1.0
[],"[2, 2]",0.0
[],[2],0.0
[],[],1.0
[],[],1.0
[],[],1.0
[],[4],0.0
[],[],1.0
[],"[6, 6, 7, 5, 5, 7, 7]",0.0
[7],"[6, 7, 5, 5, 7, 7]",0.16666666666666663
[7],"[7, 5, 5, 7, 7]",0.19999999999999996
[],"[5, 5, 7, 7]",0.0
[7],"[5, 7, 7]",0.33333333333333337
"[5, 7]","[7, 7]",0.5
[],[7],0.0
[],[],1.0
[],[],1.0
[],"[6, 6, 6, 6, 6, 6, 6, 6]",0.0
"[6, 7]","[6, 6, 6, 6, 6, 6, 6]",0.1428571428571429
"[6, 6]","[6, 6, 6, 6, 6, 6]",0.33333333333333337
[6],"[6, 6, 6, 6, 6]",0.19999999999999996
[6],"[6, 6, 6, 6]",0.25
[6],"[6, 6, 6]",0.33333333333333337
[],"[6, 6]",0.0
[6],[6],1.0
[],[],1.0
[],[],1.0
[],"[4, 4, 4]",0.0
[],"[4, 4]",0.0
[],[4],0.0
[],[],1.0
[],[],1.0
[],"[4, 4, 4, 4, 4, 4, 4]",0.0
[],"[4, 4, 4, 4, 4, 4]",0.0
[],"[4, 4, 4, 4, 4]",0.0
[],"[4, 4, 4, 4]",0.0
[],"[4, 4, 4]",0.0
[],"[4, 4]",0.0
"[4, 4, 4, 4, 4, 4, 4]",[4],0.1428571428571429
"[4, 4, 4, 4, 4, 4]",[],0.0
[],[],1.0
[],[],1.0
[],"[4, 6, 6, 6, 6]",0.0
[],"[6, 6, 6, 6]",0.0
"[6, 6, 7]","[6, 6, 6]",0.6666666666666667
"[6, 7]","[6, 6]",0.5
"[6, 7]",[6],0.5
"[6, 6, 6, 6]",[],0.0
[],[],1.0
[],"[2, 4]",0.0
[],[4],0.0
[],[],1.0
[],[],1.0
[],"[2, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.0
[],"[4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.0
[],"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.0
"[6, 6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.5454545454545454
"[6, 6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.6
"[6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 6, 6, 6, 6]",0.5555555555555556
"[6, 6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 6, 6, 6]",0.75
"[6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 6, 6]",0.7142857142857143
"[6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 6]",0.8333333333333334
"[6, 6, 6, 6, 6]","[6, 6, 6, 6, 6]",1.0
"[6, 6]","[6, 6, 6, 6]",0.5
[6],"[6, 6, 6]",0.33333333333333337
[6],"[6, 6]",0.5
[6],[6],1.0
[],[],1.0
[],[],1.0
[],"[4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6, 7, 5, 5, 5, 5, 7, 5, 5, 7, 5, 5, 5, 7, 7, 7]",0.0
[],"[4, 4, 6, 6, 6, 6, 6, 6, 6, 6, 7, 5, 5, 5, 5, 7, 5, 5, 7, 5, 5, 5, 7, 7, 7]",0.0
[],"[4, 6, 6, 6, 6, 6, 6, 6, 6, 7, 5, 5, 5, 5, 7, 5, 5, 7, 5, 5, 5, 7, 7, 7]",0.0
[],"[6, 6, 6, 6, 6, 6, 6, 6, 7, 5, 5, 5, 5, 7, 5, 5, 7, 5, 5, 5, 7, 7, 7]",0.0
"[6, 6, 7]","[6, 6, 6, 6, 6, 6, 6, 7, 5, 5, 5, 5, 7, 5, 5, 7, 5, 5, 5, 7, 7, 7]",0.13636363636363635
"[6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 6, 7, 5, 5, 5, 5, 7, 5, 5, 7, 5, 5, 5, 7, 7, 7]",0.23809523809523814
"[6, 6, 6, 6, 6]","[6, 6, 6, 6, 6, 7, 5, 5, 5, 5, 7, 5, 5, 7, 5, 5, 5, 7, 7, 7]",0.25
"[6, 6, 6, 6]","[6, 6, 6, 6, 7, 5, 5, 5, 5, 7, 5, 5, 7, 5, 5, 5, 7, 7, 7]",0.21052631578947367
"[6, 6, 6, 6]","[6, 6, 6, 7, 5, 5, 5, 5, 7, 5, 5, 7, 5, 5, 5, 7, 7, 7]",0.16666666666666663
"[6, 6, 6, 6]","[6, 6, 7, 5, 5, 5, 5, 7, 5, 5, 7, 5, 5, 5, 7, 7, 7]",0.11764705882352944
"[6, 6, 6, 6]","[6, 7, 5, 5, 5, 5, 7, 5, 5, 7, 5, 5, 5, 7, 7, 7]",0.0625
[],"[7, 5, 5, 5, 5, 7, 5, 5, 7, 5, 5, 5, 7, 7, 7]",0.0
[],"[5, 5, 5, 5, 7, 5, 5, 7, 5, 5, 5, 7, 7, 7]",0.0
