prediction,truth,similarity
"[41, 40, 47, 46, 55, 54, 2, 33, 79, 78, 32, 13, 85, 59, 58, 57, 56, 45, 44, 84, 12, 33, 79, 78, 32, 37, 89, 88, 36]","[41, 40, 47, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.10344827586206895
"[40, 47, 46, 55, 54, 2, 33, 79, 78, 32, 13, 85, 59, 58, 57, 56, 45, 44, 84, 12, 33, 79, 78, 32, 37, 89, 88, 36]","[40, 47, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.0714285714285714
"[47, 46, 55, 54, 2, 33, 79, 78, 32, 13, 85, 59, 58, 57, 56, 45, 44, 84, 12, 33, 79, 78, 32, 37, 89, 88, 36]","[47, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.03703703703703709
"[46, 55, 54, 2, 33, 79, 78, 32, 13, 85, 59, 58, 57, 56, 45, 44, 84, 12, 33, 79, 78, 32, 37, 89, 88, 36]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.0
"[54, 2, 33, 79, 78, 32, 13, 85, 59, 58, 57, 56, 45, 44, 84, 12, 33, 79, 78, 32, 37, 89, 88, 36]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.0
"[54, 2, 33, 79, 78, 32, 13, 85, 59, 58, 57, 56, 45, 44, 84, 12, 33, 79, 78, 32, 37, 89, 88, 36]","[1, 1, 1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.0
"[54, 2, 33, 79, 78, 32, 13, 85, 59, 58, 57, 56, 45, 44, 84, 12, 33, 79, 78, 32, 37, 89, 88, 36]","[1, 1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.04166666666666663
"[33, 79, 78, 32, 13, 85, 59, 58, 57, 56, 45, 44, 84, 12, 33, 79, 78, 32, 37, 89, 88, 36]","[1, 1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.0
"[22, 33, 79, 78, 32, 37, 89, 88, 36]","[1, 1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.0
"[22, 13, 85, 59, 58, 57, 56, 45, 44, 84, 12, 33, 79, 78, 32, 37, 89, 88, 36]","[1, 1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.0
"[22, 33, 79, 78, 32, 37, 89, 88, 36, 25, 87, 45, 44, 86, 43, 42, 24]","[1, 1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.23529411764705888
"[22, 33, 79, 78, 32, 37, 89, 88, 36]","[1, 1, 46, 55, 54, 2, 39, 91, 45, 44, 90, 43, 42, 38]",0.0
